DAG,k,Model,Feature,Set,f1,AUPRC,AUROC,Brier,ECE
GES,2,RandomForest,m+mw,OF,0.31889518355228985,0.4742029271060345,0.9186723704041475,0.015529612660970032,0.005625257445762883
GES,2,XGBoost,original,O,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181
GES,2,XGBoost,m,F,0.0,0.06827867653889651,0.7119873425295256,0.021547269728049802,0.004465408201086994
GES,2,XGBoost,m,OF,0.4687444783493864,0.5254549290391511,0.9270998322710252,0.014531376739732801,0.009129387931524627
GES,2,XGBoost,mw,F,0.0,0.06758411242282898,0.7133588891202849,0.021541906688251226,0.00465043363801391
GES,2,XGBoost,mw,OF,0.47584791752041944,0.5271164603856461,0.9267129075811237,0.014515192271177969,0.008658560959587204
GES,2,XGBoost,m+mw,F,0.0047619047619047615,0.08889796467418801,0.7234376671729199,0.02161405180845824,0.007768849887336425
GES,2,XGBoost,m+mw,OF,0.48430252840982285,0.5202405962784595,0.927269233960466,0.014492249309748111,0.008744401922138666
GES,2,LightGBM,original,O,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794
GES,2,LightGBM,m,F,0.1122566973810762,0.0779612086348354,0.6914743488471146,0.0624852335247668,0.08608856680772586
GES,2,LightGBM,m,OF,0.4959008527638137,0.48435694455557876,0.9158391548005553,0.01706238948381868,0.014402256688147675
GES,2,LightGBM,mw,F,0.11260409673814017,0.07586331276189986,0.6957999055218249,0.062177559076883646,0.08521075220347371
GES,2,LightGBM,mw,OF,0.49443228762631747,0.4829970032236373,0.9168018203635999,0.017018791532226078,0.014053790593179788
GES,2,LightGBM,m+mw,F,0.11626683131339495,0.07613984209179134,0.6938759294860473,0.059648809273167916,0.08192736799748335
GES,2,LightGBM,m+mw,OF,0.49785081479826926,0.4857872870635667,0.9152669530114643,0.01701349901262513,0.013787683842448394
GES,3,Logit,original,O,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723
GES,3,Logit,m,F,0.074787193971959,0.04543018235046883,0.7120497873496718,0.22406456715654785,0.427087648865359
GES,3,Logit,m,OF,0.11761047395793396,0.1275996131981806,0.8467255798042466,0.1719293298762546,0.3338661508752283
GES,3,Logit,mw,F,0.07515967235367438,0.0465222332975054,0.7167352550339576,0.22431960281690197,0.4319250693198618
GES,3,Logit,mw,OF,0.11758541995032445,0.12707543477024108,0.8469208559323947,0.1717984862094762,0.33384929918388473
GES,3,Logit,m+mw,F,0.07473790389104841,0.04511634844285397,0.7106058609756367,0.22400965851831298,0.42453035949745094
GES,3,Logit,m+mw,OF,0.11784791436317395,0.1261358338850153,0.8461665332638088,0.17204019175808508,0.33368978132007815
GES,3,RandomForest,original,O,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729
GES,3,RandomForest,m,F,0.0047619047619047615,0.0800352909506345,0.740312697533686,0.021719797270449665,0.010798323835819941
GES,3,RandomForest,m,OF,0.32200781092816166,0.4764169749575899,0.919655690870219,0.015489722129737657,0.005360341379021437
GES,3,RandomForest,mw,F,0.0,0.08097453801714052,0.7368469378668097,0.02175503645487493,0.010515648622641724
GES,3,RandomForest,mw,OF,0.33208061319487825,0.47817475681500776,0.9188609570784483,0.015482140331700183,0.005876842448820345
GES,3,RandomForest,m+mw,F,0.004651162790697674,0.07567494723932451,0.7286360019805116,0.022082043599815488,0.01247843325105073
GES,3,RandomForest,m+mw,OF,0.3139528322726419,0.47023923776780324,0.9170592751519739,0.015647361935917106,0.00570912849216502
GES,3,XGBoost,original,O,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181
GES,3,XGBoost,m,F,0.009413067552602437,0.10288329058017749,0.7711651652680753,0.021282520204638875,0.006864432158883131
GES,3,XGBoost,m,OF,0.4646475800228827,0.5245853047690926,0.9275715074039844,0.014596614506668434,0.008856516306459231
GES,3,XGBoost,mw,F,0.009307359307359308,0.10216682338713494,0.7704289950247595,0.02129904876795957,0.007015236935225468
GES,3,XGBoost,mw,OF,0.4748561184139278,0.5252684412825724,0.9260331738923444,0.014552720587875304,0.009162813793847046
GES,3,XGBoost,m+mw,F,0.01819121447028424,0.10744297570393432,0.7699036588941764,0.021272309969566323,0.006991398487771912
GES,3,XGBoost,m+mw,OF,0.47934266992603447,0.5288267788669955,0.9275821495234517,0.014493328282506707,0.009215432328453073
GES,3,LightGBM,original,O,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794
GES,3,LightGBM,m,F,0.1302125442767344,0.08103954468421383,0.7198091366246886,0.04721810172432353,0.05890164448600434
GES,3,LightGBM,m,OF,0.48986220275980835,0.48355968593726173,0.9168585812415688,0.017026513444208413,0.013643654512653142
GES,3,LightGBM,mw,F,0.1451117645023463,0.07844933675700784,0.7237635607787479,0.04738096293647552,0.05971381758510658
GES,3,LightGBM,mw,OF,0.5054258190050367,0.4828092962750697,0.9142067566115266,0.017068227671670697,0.014186220927955837
GES,3,LightGBM,m+mw,F,0.1352709342118496,0.09118270687415608,0.726436033560321,0.03909208980643547,0.0429560269647095
GES,3,LightGBM,m+mw,OF,0.5043706097823746,0.487262216189335,0.9158966356564152,0.01680344659200517,0.01324545148234493
GES,4,Logit,original,O,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723
GES,4,Logit,m,F,0.07723521638437347,0.0477338345784491,0.7244677050686075,0.22154751696197814,0.4222183755846064
GES,4,Logit,m,OF,0.11861250318871233,0.12941289381572763,0.8478303713051242,0.17086183972645666,0.3326543172326326
GES,4,Logit,mw,F,0.07798762792103447,0.04841515124310834,0.7261257261716546,0.22246570179118144,0.4286886340444215
GES,4,Logit,mw,OF,0.11831764072068252,0.12887690398240542,0.847238526981009,0.17138112105219072,0.3333157754655781
GES,4,Logit,m+mw,F,0.07753489262590163,0.04741874582227109,0.7232488093170113,0.22143148736188906,0.41954955312728764
GES,4,Logit,m+mw,OF,0.11870718919698695,0.12793345575081563,0.8471611105080893,0.1706647826962562,0.3319446361046697
GES,4,RandomForest,original,O,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729
GES,4,RandomForest,m,F,0.014174972314507197,0.10870646865830882,0.7710264718580692,0.021302571782936174,0.009543545458012736
GES,4,RandomForest,m,OF,0.3279108626716317,0.4679653860118613,0.9181380985423747,0.015607594530817212,0.00539752314354563
GES,4,RandomForest,mw,F,0.014174972314507197,0.11026610365184134,0.7684735673949628,0.021338158005656617,0.010276091119856242
GES,4,RandomForest,mw,OF,0.32117472311631545,0.47229064976922197,0.9144983450992206,0.015602409082333249,0.005171861850258164
GES,4,RandomForest,m+mw,F,0.00952921157118548,0.11050539828330821,0.762881999609621,0.021272556552487047,0.009601187751896688
GES,4,RandomForest,m+mw,OF,0.31314383997712675,0.4612915268875525,0.9176118607410704,0.015767442531134213,0.005685985728094758
GES,4,XGBoost,original,O,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181
GES,4,XGBoost,m,F,0.017777777777777778,0.13700111838526668,0.8026256832765888,0.02091750166810794,0.00818983583521551
GES,4,XGBoost,m,OF,0.4862660589204279,0.5276824709090451,0.9258441006280587,0.0145103827789561,0.008720537754120412
GES,4,XGBoost,mw,F,0.017786561264822136,0.13565722912348346,0.8031381323732422,0.02089702012270844,0.007791156374556121
GES,4,XGBoost,mw,OF,0.47761922833174825,0.5288704538793877,0.9275997655821767,0.014501946707958879,0.00898192928099523
GES,4,XGBoost,m+mw,F,0.027735895540773593,0.1329416672150136,0.8006596098265822,0.02096849390104017,0.008437292789332957
GES,4,XGBoost,m+mw,OF,0.4469110342675616,0.5232319717782153,0.9263032422580801,0.014507844886396,0.00900890448458487
GES,4,LightGBM,original,O,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794
GES,4,LightGBM,m,F,0.15851620789524806,0.10689489047536667,0.7561102332698173,0.03426444287347483,0.03376874253189878
GES,4,LightGBM,m,OF,0.5079624812004675,0.48434255167343004,0.9186743513707484,0.01711777727233623,0.014199116774219863
GES,4,LightGBM,mw,F,0.16542177081367998,0.10975520241410035,0.759880518622774,0.03440679313807646,0.034532118508255605
GES,4,LightGBM,mw,OF,0.4949452420188531,0.48947411584696593,0.9181204872537286,0.017042507418390883,0.014488195994232678
GES,4,LightGBM,m+mw,F,0.15721647986307155,0.10813449851448094,0.7600817215792282,0.033590688817553276,0.03285377343606434
GES,4,LightGBM,m+mw,OF,0.4951404182545901,0.480115428622608,0.9160011303891912,0.017075943882150005,0.014296897040320713
GES,5,Logit,original,O,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723
GES,5,Logit,m,F,0.07722625128865464,0.04764136539489776,0.724538913163244,0.2215600153711986,0.42221712615178425
GES,5,Logit,m,OF,0.11831613452742555,0.13088765540427535,0.8480427092402774,0.1707109625320577,0.3323441386754479
GES,5,Logit,mw,F,0.07799840053957288,0.04845406072766,0.7261313020269887,0.22246719323064484,0.4286875901528001
GES,5,Logit,mw,OF,0.11804852368910793,0.1278439489803635,0.8476361591876358,0.17136010989634368,0.33334909117737455
GES,5,Logit,m+mw,F,0.07751529692413892,0.04734315268415501,0.7233425365034536,0.22144251377545626,0.41957852650790406
GES,5,Logit,m+mw,OF,0.11814598450291922,0.12888481849597905,0.8474921210457239,0.170445053968099,0.3317734775807851
GES,5,RandomForest,original,O,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729
GES,5,RandomForest,m,F,0.15962950856683128,0.2823961878383174,0.8733657483574909,0.0185720894050752,0.007438252954608262
GES,5,RandomForest,m,OF,0.3416057554115808,0.47710452689156224,0.9194806857218886,0.015489811171074976,0.004785979803872284
GES,5,RandomForest,mw,F,0.1626411726219075,0.28063507013901917,0.8767065610278069,0.018603122796001667,0.00676308721705976
GES,5,RandomForest,mw,OF,0.3317405106970324,0.47593385891601303,0.9161428357842858,0.01551459370560741,0.0050230518686779635
GES,5,RandomForest,m+mw,F,0.1702562100326183,0.277625762213584,0.8750577100293219,0.018696850926398334,0.007741788152305351
GES,5,RandomForest,m+mw,OF,0.3279135123034028,0.4619822161413335,0.9197163828278905,0.015642325808906468,0.005230576912976767
GES,5,XGBoost,original,O,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181
GES,5,XGBoost,m,F,0.19597474042027713,0.2897888544595757,0.8917823594060856,0.01871387203344981,0.009132776869316104
GES,5,XGBoost,m,OF,0.4638551816242543,0.5229048657441091,0.9268032526033853,0.014643614846680484,0.00921039064484685
GES,5,XGBoost,mw,F,0.21540889451284043,0.28964431789774203,0.8919377270620469,0.01865023341364582,0.008919588366242764
GES,5,XGBoost,mw,OF,0.4626842677166042,0.525807511509178,0.9262889394647251,0.014573282045620903,0.009342008068667782
GES,5,XGBoost,m+mw,F,0.21532050679803696,0.2956641383147759,0.8910292863514065,0.018621573908606498,0.00985683281049167
GES,5,XGBoost,m+mw,OF,0.47349771408344205,0.521584483235428,0.9259554772323272,0.014604306866638706,0.00943207826646742
GES,5,LightGBM,original,O,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794
GES,5,LightGBM,m,F,0.311870539812573,0.26056559545928926,0.8685352703577575,0.02526660389015476,0.02139242711062609
GES,5,LightGBM,m,OF,0.4859277708690627,0.4852654820756014,0.9162346359007774,0.01720656620618844,0.014298119246164165
GES,5,LightGBM,mw,F,0.3277944946688772,0.27338903505083223,0.869871674120654,0.02511728020731001,0.020893840617506716
GES,5,LightGBM,mw,OF,0.4854513557265001,0.4857668886187976,0.9158895088439906,0.017140921112006675,0.014414912454873325
GES,5,LightGBM,m+mw,F,0.320857606715511,0.2654305155248478,0.8699545654490389,0.025249612592686304,0.022063472263728023
GES,5,LightGBM,m+mw,OF,0.5082875816256183,0.48983506522353615,0.9172961102834867,0.01685917096048617,0.014304735533426122
GES,6,Logit,original,O,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723
GES,6,Logit,m,F,0.07721442537390372,0.047641340354827026,0.7244145153547813,0.22158204818959196,0.42230037885422156
GES,6,Logit,m,OF,0.11946688036959811,0.13094966497479366,0.8480450723688279,0.17065005217413576,0.33230049838204345
GES,6,Logit,mw,F,0.07799840053957288,0.04845455567207756,0.7261328038994429,0.22246560350817549,0.42868687314220955
GES,6,Logit,mw,OF,0.1179782215017331,0.12815119802201685,0.8472338824966895,0.17135255442164832,0.3332809402869215
GES,6,Logit,m+mw,F,0.07752440205529143,0.04739524869844407,0.723434787984732,0.2214162951374367,0.4195554179708938
GES,6,Logit,m+mw,OF,0.11877346184434553,0.12958691203887227,0.8476922643107987,0.17048792886619532,0.3317992629699686
GES,6,RandomForest,original,O,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729
GES,6,RandomForest,m,F,0.14854267661095205,0.30719935906563256,0.8869567479666758,0.01814361689471797,0.006454029831195611
GES,6,RandomForest,m,OF,0.331713894353852,0.4737553137676991,0.9166781075594385,0.015488116164272283,0.00528457784209493
GES,6,RandomForest,mw,F,0.14789074965005192,0.3012640175409723,0.890198423321386,0.018178230209071906,0.006476641916234307
GES,6,RandomForest,mw,OF,0.3285598242727623,0.47424892340943325,0.9168011170862274,0.015527105608956926,0.0052624303942937385
GES,6,RandomForest,m+mw,F,0.15504302355241717,0.30437605862858164,0.8823986699262891,0.01824279597118483,0.007118054904255813
GES,6,RandomForest,m+mw,OF,0.3316133777364742,0.4683240937909452,0.9159493891648699,0.015573594009282429,0.0052500908172363305
GES,6,XGBoost,original,O,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181
GES,6,XGBoost,m,F,0.21676843062446016,0.3109188690148818,0.9015031841943731,0.01833485078649864,0.009342692018151568
GES,6,XGBoost,m,OF,0.4629757504967632,0.522176292069546,0.9282474750997267,0.014500233587399264,0.008900183204383742
GES,6,XGBoost,mw,F,0.21118003973227703,0.3090149769249357,0.9016128583312643,0.018337073709660028,0.009622105925312778
GES,6,XGBoost,mw,OF,0.4838616333244546,0.5306531885744562,0.9292459597620212,0.014411153766341028,0.009585361215619714
GES,6,XGBoost,m+mw,F,0.22632117299833504,0.3098841711472362,0.9011965354038235,0.018432189529733335,0.009934784760112957
GES,6,XGBoost,m+mw,OF,0.46388528507462806,0.5174146118147493,0.9279381535343607,0.014727166278794016,0.00944211604318416
GES,6,LightGBM,original,O,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794
GES,6,LightGBM,m,F,0.33200083466288005,0.2805728768912214,0.8809799578644567,0.02369642678603346,0.02000651560505735
GES,6,LightGBM,m,OF,0.5068508559440208,0.4890176345653295,0.9188065199208392,0.01704994207447437,0.014319516040614728
GES,6,LightGBM,mw,F,0.3290948131011969,0.2708020612639932,0.8782926539954248,0.023822337120220916,0.019742472921487463
GES,6,LightGBM,mw,OF,0.5009703947533224,0.49452591290092257,0.9164484499394747,0.01685357370395104,0.014018132126626295
GES,6,LightGBM,m+mw,F,0.31246332672147303,0.2783685313966537,0.8802036889748182,0.023512917199584787,0.019204545739889254
GES,6,LightGBM,m+mw,OF,0.5004814343261949,0.4899939863378875,0.9175685892059862,0.01696964803573331,0.014667066267295446
GES,7,Logit,original,O,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723
GES,7,Logit,m,F,0.07725221721249427,0.04770930613260156,0.7249217664702208,0.22149561178803942,0.422141699963292
GES,7,Logit,m,OF,0.11857272865910921,0.1302533416018202,0.8483358506140608,0.17059330033256162,0.332283727648566
GES,7,Logit,mw,F,0.07799840053957288,0.04845891744081371,0.7261643751123641,0.22246427398460372,0.42868727080395796
GES,7,Logit,mw,OF,0.11817718689989934,0.1279382365727831,0.8474988607583811,0.17131338546838787,0.33328234262451567
GES,7,Logit,m+mw,F,0.07750739239981697,0.047463018045952446,0.7237251407598921,0.22137324944275258,0.4195560794650131
GES,7,Logit,m+mw,OF,0.11852670651241734,0.12979534394359638,0.8480072524992865,0.17034347860286728,0.33160662288175446
GES,7,RandomForest,original,O,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729
GES,7,RandomForest,m,F,0.26689604837289443,0.41307756776811155,0.9095577591894406,0.016396252850152816,0.006002139363347726
GES,7,RandomForest,m,OF,0.3514175992075152,0.4788864010956527,0.9192632109568851,0.015377799369992548,0.004761288770050132
GES,7,RandomForest,mw,F,0.2616646361021884,0.41329325472593015,0.9063832129981855,0.016431579759964263,0.005459063310086621
GES,7,RandomForest,mw,OF,0.34617193572473076,0.4779579208980265,0.9141994535158554,0.015416304443448218,0.0046070685196509115
GES,7,RandomForest,m+mw,F,0.2812506830775893,0.41174581940182514,0.9038828904045619,0.01642391419514045,0.006204251715992462
GES,7,RandomForest,m+mw,OF,0.34848030805173663,0.4725436109501978,0.9149491079755316,0.015451721411406143,0.005173625517861453
GES,7,XGBoost,original,O,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181
GES,7,XGBoost,m,F,0.3607793798072225,0.44080992779657074,0.9191281048244532,0.0160518675563463,0.008762553741950995
GES,7,XGBoost,m,OF,0.4846055972794243,0.5218477971674286,0.9251290409508697,0.014539210039631873,0.009720765805919445
GES,7,XGBoost,mw,F,0.3754197252174173,0.4367657768822085,0.9181307392541255,0.01610945163227137,0.009142016940120536
GES,7,XGBoost,mw,OF,0.46938663878836795,0.5230042996804727,0.9240495742078684,0.01451729908443582,0.009447645945710579
GES,7,XGBoost,m+mw,F,0.3920605554359034,0.44659561529212166,0.9152772769509416,0.016083652549327167,0.009647286320875758
GES,7,XGBoost,m+mw,OF,0.4808588327863232,0.529024690134522,0.9268630158004807,0.014458926852418272,0.009584829530982587
GES,7,LightGBM,original,O,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794
GES,7,LightGBM,m,F,0.41925437667267973,0.39241514463026517,0.8972369204813292,0.019802946509039774,0.015545134577933167
GES,7,LightGBM,m,OF,0.5088858199313182,0.4885750116500517,0.915999247455575,0.016743118738322384,0.013979000339461974
GES,7,LightGBM,mw,F,0.41138202213461844,0.38916713618338095,0.8976717367007347,0.019964403980730114,0.01639804170322722
GES,7,LightGBM,mw,OF,0.502107037334495,0.49393412922522373,0.915650303937268,0.016893743089117324,0.014178635753817467
GES,7,LightGBM,m+mw,F,0.4100729494204896,0.3934832650057982,0.8989476617966321,0.02015050325149908,0.01693284851149778
GES,7,LightGBM,m+mw,OF,0.5037384252612515,0.4875242523848404,0.9153087364496629,0.01707619013467886,0.015083041889007876
GES,8,Logit,original,O,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723
GES,8,Logit,m,F,0.076888278514607,0.04774427800602655,0.7249166666373122,0.22142699176979055,0.4219834723462149
GES,8,Logit,m,OF,0.11833685460969441,0.12941229956628236,0.8482460002542253,0.17060782259943397,0.33222669719718173
GES,8,Logit,mw,F,0.07797011509792842,0.04841336428963987,0.7260141586593921,0.22245940782769016,0.42865100470177675
GES,8,Logit,mw,OF,0.1184103803097426,0.12882913314069136,0.8476683083454164,0.17126864042671455,0.33328232372304745
GES,8,Logit,m+mw,F,0.07750758728621063,0.04753549172173838,0.723953254153294,0.22131100952436897,0.41930204965757456
GES,8,Logit,m+mw,OF,0.11853077666895014,0.12952631782695867,0.8480653645152156,0.17038750636293715,0.3316968709387056
GES,8,RandomForest,original,O,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729
GES,8,RandomForest,m,F,0.26013528673495856,0.40799271383980307,0.9036058460971841,0.01650704126197506,0.005676302203498137
GES,8,RandomForest,m,OF,0.3501446268464316,0.4739812463285459,0.9126717746202413,0.015434342456831332,0.0050913075087253325
GES,8,RandomForest,mw,F,0.26087757491616353,0.40937012678688445,0.9043594671028854,0.016536452423374325,0.006094845942079549
GES,8,RandomForest,mw,OF,0.35035335105889104,0.47843737161156286,0.9144956749138753,0.0154182388339739,0.005448528588828322
GES,8,RandomForest,m+mw,F,0.2698456801652888,0.40759611585593075,0.9035427673912085,0.016530936004485526,0.00669206485569907
GES,8,RandomForest,m+mw,OF,0.34597548389985366,0.46968667382403134,0.9141493071438344,0.015488754975799785,0.005442976154301142
GES,8,XGBoost,original,O,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181
GES,8,XGBoost,m,F,0.36660384310160954,0.4338340499361868,0.9161410496570627,0.016200584192140786,0.009131348606458312
GES,8,XGBoost,m,OF,0.47443411238693767,0.5285371210310195,0.9271600367475976,0.014388461086157295,0.008891422059517647
GES,8,XGBoost,mw,F,0.3678249379389669,0.4350969147045166,0.916951787011208,0.016212224755100535,0.009296580204283958
GES,8,XGBoost,mw,OF,0.4778043120678374,0.5284492677051051,0.9284434516641674,0.014423687612197455,0.00964408568840489
GES,8,XGBoost,m+mw,F,0.385634743705796,0.43747166759907696,0.9164557822322221,0.016119045888147335,0.009691874143826992
GES,8,XGBoost,m+mw,OF,0.47843762150488284,0.5230683361396564,0.9263531694475955,0.014595056427310207,0.009614065391643795
GES,8,LightGBM,original,O,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794
GES,8,LightGBM,m,F,0.42811693934052836,0.3940531801422221,0.9003552453482022,0.019709548156263124,0.016010680214228877
GES,8,LightGBM,m,OF,0.49539250075843383,0.4912003668337667,0.9151192116528511,0.016986672630646717,0.014400066809194697
GES,8,LightGBM,mw,F,0.4250140741444426,0.400731917841188,0.899796348850335,0.01969209583156273,0.01574375980050516
GES,8,LightGBM,mw,OF,0.5177333739837764,0.4866868023102743,0.9148259224171047,0.016845349567806298,0.01463137847259004
GES,8,LightGBM,m+mw,F,0.418927488742601,0.39684577675448884,0.8932681461476365,0.019843690749546564,0.01670565114595382
GES,8,LightGBM,m+mw,OF,0.48994690802501745,0.4895948369969143,0.9133230129373431,0.016969957694661617,0.014024934867596622
GES,9,Logit,original,O,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723
GES,9,Logit,m,F,0.07686803820087984,0.04779077644779991,0.7250643906768696,0.2214329878628702,0.42199577672106303
GES,9,Logit,m,OF,0.11914386338561804,0.13046847305546536,0.8485079958012905,0.17050948017686,0.3321273289543344
GES,9,Logit,mw,F,0.07799837434656803,0.04839127432315884,0.7260243093454094,0.22245559017653557,0.4286426942335697
