,,,,AUPRC,AUPRC,AUPRC,AUROC,AUROC,AUROC,Brier,Brier,Brier,ECE,ECE,ECE,f1,f1,f1
Set,,,,F,O,OF,F,O,OF,F,O,OF,F,O,OF,F,O,OF
DAG,k,Model,Feature,,,,,,,,,,,,,,,
GES,9,Logit,m,0.04779077644779991,,0.13046847305546536,0.7250643906768696,,0.8485079958012905,0.2214329878628702,,0.17050948017686,0.42199577672106303,,0.3321273289543344,0.07686803820087984,,0.11914386338561804
GES,9,Logit,m+mw,0.047516454318632745,,0.12894290493014043,0.7238440951220246,,0.848052168526943,0.2213056073436336,,0.17047680853140718,0.4194433746045364,,0.3318783262631245,0.07734478048449045,,0.11883110343370643
GES,9,Logit,mw,0.04839127432315884,,0.12826805958417756,0.7260243093454094,,0.847540232795619,0.22245559017653557,,0.17132563626475594,0.4286426942335697,,0.3332887409458185,0.07799837434656803,,0.11865256066458567
GES,9,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,9,RandomForest,m,0.4056449959829632,,0.4732019800490355,0.9045886948496266,,0.9182535666687365,0.016561117361699886,,0.015484591171595494,0.007230681641975633,,0.0053292660966908125,0.2712114881792495,,0.3383842096968073
GES,9,RandomForest,m+mw,0.4088654153201207,,0.4677939237632683,0.903304265657022,,0.9199091067436562,0.01652913101367198,,0.015532177877437058,0.00656442248053291,,0.005343517837693186,0.2770595008087915,,0.3354944256676206
GES,9,RandomForest,mw,0.4095939675976645,,0.4751215250599861,0.9023443497456926,,0.920690078438381,0.016514414528749206,,0.015454496819950845,0.006811217773167617,,0.0053294245188405896,0.2716324488747283,,0.3458917677272764
GES,9,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,9,XGBoost,m,0.44088867814680227,,0.5215739036429172,0.9190244353048472,,0.9253261384943414,0.016185919113499914,,0.014573020112835936,0.009196510377445252,,0.009210366086114108,0.3711073469489067,,0.48017271319012
GES,9,XGBoost,m+mw,0.43776223786495283,,0.5288460553173214,0.9172952984475048,,0.9254253463232459,0.01622826434925814,,0.014437441613475155,0.009532460496764698,,0.009588372096857919,0.364763549181246,,0.4789942131730398
GES,9,XGBoost,mw,0.4425489057859215,,0.52494986651092,0.9178343826165056,,0.9253195118797317,0.016117616652171554,,0.014563908126294425,0.00929334587303188,,0.009456710889012085,0.3799814287711498,,0.47551776001685286
GES,9,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,10,LightGBM,m,0.4170145989678307,,0.4958349875099396,0.8999843279319014,,0.9174618509635618,0.018994168183897514,,0.0166660248540831,0.014937271304073328,,0.01415917399194751,0.4359832234388863,,0.5105478696170838
GES,10,LightGBM,m+mw,0.4179397217488736,,0.4924701758867435,0.9020291107034717,,0.914765261920987,0.019043707481074913,,0.016744809880316687,0.015471694009535974,,0.014482114020223567,0.43090026872959264,,0.5077405681141324
GES,10,LightGBM,mw,0.4128163134069315,,0.49495934384421236,0.89789933807072,,0.916619816482085,0.01898825258913779,,0.01661552759315093,0.015161286260080068,,0.014241122541911861,0.4355621067975986,,0.5148808999219958
GES,10,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,10,Logit,m,0.04756118709176578,,0.12992880057784006,0.7248442475716502,,0.8484380739086387,0.22146103642132972,,0.17051917697935792,0.4219898364194384,,0.3320101285071376,0.07687931548681935,,0.11875642684870598
GES,10,Logit,m+mw,0.04740337267343662,,0.129856654538218,0.7237468160614289,,0.8483686207417642,0.22133909803393284,,0.17029758033958406,0.4193978961004136,,0.3315327723779568,0.07736529074767097,,0.11891676682060585
GES,10,Logit,mw,0.048340859719980284,,0.12874475941188251,0.7260086544705624,,0.8480949965180731,0.22244907710345188,,0.17124146042173388,0.4286478412890709,,0.33329640837830316,0.0779424377532896,,0.1182797213477487
GES,10,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,10,RandomForest,m,0.4189866653724959,,0.4721952145374009,0.9045410913070853,,0.9147661080176677,0.01635278072666763,,0.015521028325638097,0.0054585142644022686,,0.005275254616516794,0.28092596757073585,,0.3314052122923303
GES,10,RandomForest,m+mw,0.42042696167626736,,0.4678016093271795,0.9041192679230086,,0.9149371729445184,0.016327964473305364,,0.01557782629980411,0.005520764556080347,,0.004773816702993561,0.28755676847935024,,0.33678047092385766
GES,10,RandomForest,mw,0.41700187668911715,,0.4695088898172327,0.9011143749773343,,0.9177226540852491,0.016382402240168913,,0.015528923033603629,0.006490980644830513,,0.0053627291220396086,0.2801920066618486,,0.33641690198675345
GES,10,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,10,XGBoost,m,0.45921733361113554,,0.5265895564329819,0.9198885496324889,,0.9244472928210676,0.01579682283110995,,0.014505837056817647,0.009674209028117131,,0.009017612753519614,0.3804547614811384,,0.4690186188965274
GES,10,XGBoost,m+mw,0.4610791557516934,,0.5270021926641129,0.9187370357012752,,0.9271298660927509,0.01573014870262366,,0.014508999321957664,0.00960596622420729,,0.009468888058860477,0.40447320264496583,,0.4697829070361717
GES,10,XGBoost,mw,0.45286347774829017,,0.533661682619006,0.9180676331437848,,0.925005423066037,0.0158842731686337,,0.014433936754306737,0.009320721834259409,,0.009388606817704339,0.3720116639963832,,0.46969363607447956
GES,10,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,11,LightGBM,m,0.413699295889173,,0.4913582521916268,0.9023791270387381,,0.9167205176916544,0.0191567042677493,,0.016835410179062687,0.016133419554121137,,0.014845775793617033,0.4173284758686118,,0.5082962845021597
GES,11,LightGBM,m+mw,0.4100853560209258,,0.49517498353008477,0.8999869426061086,,0.9162986901979713,0.019367464102405675,,0.01680551315267553,0.015627704260561204,,0.014434927409744659,0.43762327949324564,,0.504995969868603
GES,11,LightGBM,mw,0.4185035149624897,,0.49818746133969594,0.903001938673299,,0.9178606408421345,0.018924441710908825,,0.016496379410981726,0.0152663296724287,,0.013990797386490936,0.4442397448744277,,0.5209436030902664
GES,11,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,11,Logit,m,0.06494843367374112,,0.13082064152977363,0.7739492529691571,,0.8493142662019221,0.2052478548097511,,0.17012744171162703,0.39776689597378845,,0.3317017017275115,0.09261533852921536,,0.11888433624020059
GES,11,Logit,m+mw,0.06542122974766137,,0.1298282804788256,0.7754546203500265,,0.8489920842311983,0.20386437268540827,,0.16986996349661737,0.3932856703181951,,0.3310232397135827,0.09413744678593586,,0.11886662824268199
GES,11,Logit,mw,0.05788509828613207,,0.12786172212770314,0.7561450288044833,,0.8474786564024128,0.21527984316457363,,0.171279521768894,0.41943258095747826,,0.3333007047386904,0.08412124972236104,,0.11789785757232545
GES,11,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,11,RandomForest,m,0.41192276557065766,,0.4680148700161871,0.9084603960643289,,0.9180402627139734,0.01646354586168832,,0.015615000800512518,0.005855906965635132,,0.005256763852051374,0.2744653985980644,,0.3326806901338458
GES,11,RandomForest,m+mw,0.415986937362232,,0.462455041539497,0.9066142899734795,,0.9116173381482657,0.01635933317131601,,0.01565335636492054,0.005952690159725792,,0.005289749891519515,0.29613661828367704,,0.33762463926647424
GES,11,RandomForest,mw,0.41006381396233993,,0.4663238226710596,0.906924737246021,,0.9166935624998344,0.016490349332954433,,0.015600885046402762,0.0063243829117287705,,0.005298784487103015,0.2707540241125507,,0.32500265126792055
GES,11,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,11,XGBoost,m,0.44883765643065116,,0.5264320175786197,0.9184225813213122,,0.9266804297806305,0.01597697881068985,,0.014528350641834817,0.00953025258072702,,0.009074835252801255,0.3714417812183227,,0.46809516346698005
GES,11,XGBoost,m+mw,0.4533166822592497,,0.5249024158473042,0.9187825892421172,,0.9277606607217269,0.01592810650680352,,0.014553196391446551,0.009480313046987378,,0.009101960570270096,0.3764797536420123,,0.47260751592279693
GES,11,XGBoost,mw,0.45212882796483156,,0.5319353232277868,0.9161116890559704,,0.9254634224980389,0.015815507040373683,,0.014404286002749272,0.009290624728091671,,0.009137386572476704,0.3707805143952387,,0.4836077773777741
GES,11,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,12,LightGBM,m,0.45601646185466205,,0.495126800182162,0.9095632502526904,,0.9158091107257811,0.017892580877720964,,0.01681101841648541,0.014087557639093043,,0.013669039170489252,0.47007035955092347,,0.5100782735158631
GES,12,LightGBM,m+mw,0.45775337423926354,,0.48681478912968135,0.9110895690153387,,0.9142750011137872,0.01775409549511106,,0.01685720462974228,0.014567610122383265,,0.014730616734541934,0.4672792475282268,,0.5110262000696784
GES,12,LightGBM,mw,0.45016607403970343,,0.4955977752706394,0.9090372231630706,,0.9175188786724073,0.017934676137720446,,0.016756305882829274,0.014711121787577502,,0.014756434579796035,0.4651223161957578,,0.5121916468763995
GES,12,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,12,Logit,m,0.06456909245432912,,0.13132096145216693,0.7762766861908199,,0.8489946297340192,0.20452875010263818,,0.1701311730695409,0.39628290186100534,,0.33175008153513497,0.09180711022843724,,0.11881179770073218
GES,12,Logit,m+mw,0.06492033492968344,,0.13127006195298468,0.7776552346389033,,0.8488668435969664,0.2031637966246156,,0.16985196069581848,0.39164719292822486,,0.33103291610383684,0.09458970121319261,,0.11930454726053089
GES,12,Logit,mw,0.0575029544693474,,0.1283615969037622,0.7569266803769847,,0.8479876463216991,0.21516304415495116,,0.17123640053230565,0.4192915002992759,,0.3331970579382243,0.0841494172879141,,0.11836452240323081
GES,12,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,12,RandomForest,m,0.4522540247792047,,0.4742868625781216,0.9181353929011898,,0.9207142699408253,0.015961113502944293,,0.015459083917471047,0.005793014544513263,,0.005794066211236201,0.3055578531134933,,0.3516560996830083
GES,12,RandomForest,m+mw,0.438281904169673,,0.4747075247706746,0.9171124468128863,,0.9125643627273522,0.016054558219084934,,0.015483179184361179,0.005541224772816228,,0.005712065593491422,0.30795001947267203,,0.3436025564233111
GES,12,RandomForest,mw,0.4452963357455525,,0.48200684576414243,0.9163268206953038,,0.9184098081088037,0.01602737503915614,,0.01540959151938956,0.005352534379247776,,0.006177921126246275,0.2955933564915328,,0.3388672557361028
GES,12,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,12,XGBoost,m,0.4922203347064051,,0.5222555145838077,0.9232560049443764,,0.9271393506660767,0.015321121083108796,,0.014618575002671982,0.009621822853780354,,0.009862423384324548,0.41303364481217875,,0.45789360308327237
GES,12,XGBoost,m+mw,0.4920292543057355,,0.5291183139255663,0.9237584639232075,,0.9267451859608664,0.015233205584529596,,0.014428447804981237,0.009652618330545664,,0.009606965085135625,0.41330203011872346,,0.4892458877007437
GES,12,XGBoost,mw,0.49857827756990886,,0.5290299308027823,0.9233266082768748,,0.926506694930527,0.015180992896638578,,0.014471287790972533,0.009643247018492378,,0.008794003810040845,0.39280509399033536,,0.4608159594054374
GES,12,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,13,LightGBM,m,0.4529189931132943,,0.4891047293524472,0.9085172741814024,,0.9150442845530762,0.01768745278622032,,0.016902505610619362,0.014579013759660494,,0.014374147871415974,0.47044058345900286,,0.5026539746721447
GES,13,LightGBM,m+mw,0.45429611625773997,,0.49111797202431084,0.9087079999897345,,0.9141445414890269,0.017718200483723308,,0.01680903044301022,0.01466764221943832,,0.014526796979889739,0.4818936332838171,,0.5089761774514838
GES,13,LightGBM,mw,0.4510813295692704,,0.49241654759015924,0.9105971717369649,,0.9161031118669769,0.017825336604836078,,0.016929318087309464,0.01445155959672735,,0.01463807588908233,0.46675326398654143,,0.4982353319208248
GES,13,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,13,Logit,m,0.06431641062849484,,0.13136003239519786,0.7759908365798385,,0.8491355616005352,0.20452677721292023,,0.17013118824806744,0.39594386004646526,,0.3317739350104062,0.09199534746131481,,0.11956878262084888
GES,13,Logit,m+mw,0.06503542561032136,,0.13108371903478205,0.7776560326364146,,0.8486883361518525,0.2031270675356732,,0.16983443482782307,0.39147397433053566,,0.33085833170456286,0.09494140044651139,,0.11929430839877897
GES,13,Logit,mw,0.05743198710507029,,0.12859024876182196,0.7569095861544105,,0.8478151918656162,0.2151858312364622,,0.17119984944772967,0.4192790515444419,,0.3332165207362136,0.0843315648051072,,0.11847413582790534
GES,13,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,13,RandomForest,m,0.4372703748015899,,0.4729820782200053,0.9162459945280338,,0.9181155529792516,0.01617509560546179,,0.015507972359633443,0.005713806752175549,,0.005282257860302144,0.2850547410453544,,0.3467209095676823
GES,13,RandomForest,m+mw,0.4376927937215406,,0.47129894606250905,0.9113405503767804,,0.9142091498387508,0.016073127405054566,,0.01554135188900633,0.0055791203358080636,,0.0056304825630906245,0.3077825414945029,,0.35055263103770173
GES,13,RandomForest,mw,0.44198465016963284,,0.47291933144146475,0.9174985618683807,,0.9159318453702199,0.016123829808577274,,0.015525292602271775,0.0051266703493759395,,0.0059699407452703124,0.27407780559032124,,0.33104868923713904
GES,13,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,13,XGBoost,m,0.4870633825888402,,0.5228695707719636,0.9247684656527648,,0.9272959774970697,0.015195423256827273,,0.014546979880051455,0.009155123509655794,,0.009316554694876179,0.4009960978896189,,0.47359939078444296
GES,13,XGBoost,m+mw,0.4911582511094335,,0.5207639763879515,0.9241172322944484,,0.9255015326609547,0.015246625167580482,,0.014579361983664335,0.009553365371087936,,0.00927257887228378,0.4006391417631199,,0.47177074680412157
GES,13,XGBoost,mw,0.49119039780886026,,0.5231973256145296,0.9238610034897438,,0.925649176332545,0.015172762066555021,,0.01459814982041674,0.009096024181968167,,0.010147086845114861,0.40276664131898315,,0.46825604140655513
GES,13,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,14,LightGBM,m,0.44409292845264137,,0.49430575711148617,0.9111753323505838,,0.9149859588166439,0.017857173488897756,,0.016817163353679436,0.01479445740535083,,0.014535400287333213,0.47189040078714795,,0.5092366628018328
GES,14,LightGBM,m+mw,0.4535141955290073,,0.49515050981202213,0.9082137058134695,,0.91543274682288,0.01777320087163078,,0.016998827169114487,0.014534260606244997,,0.014899085672160601,0.470725583796487,,0.49566319158043787
GES,14,LightGBM,mw,0.4507062516423332,,0.49134524024769155,0.908846640436139,,0.9173368276352549,0.017943530252322152,,0.016893363296637563,0.014884129353527852,,0.014447232649033737,0.4645700121290187,,0.5003628128522305
GES,14,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,14,Logit,m,0.06412320734208307,,0.13030680963857608,0.779219814277994,,0.8491711306008778,0.20368210376432327,,0.17011244800130582,0.3935915410258876,,0.3311714920658809,0.09387280583189758,,0.11858053783888453
GES,14,Logit,m+mw,0.06494214411791546,,0.12958301732726613,0.7806500231421165,,0.8492387849552643,0.20230996734653156,,0.16972050150684231,0.38909638883042,,0.3304065173540033,0.09515502118863986,,0.11901274207856812
GES,14,Logit,mw,0.05795120485338018,,0.12783830316745798,0.7588623217927868,,0.8477897213634822,0.21475333465176316,,0.17129290067491845,0.4187278761720637,,0.333176027891913,0.08455823070528323,,0.11862583525198042
GES,14,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,14,RandomForest,m,0.443946330502765,,0.4772976730378356,0.9137566485884241,,0.9173745643901023,0.016182283085336625,,0.015507506706172947,0.005226238787744643,,0.006103827078980046,0.2789951032261846,,0.3454941172521183
GES,14,RandomForest,m+mw,0.44712503511513796,,0.47537395651604175,0.9173646027040473,,0.9201212833453049,0.01598989877375629,,0.015523372768099983,0.005519411363627836,,0.005373003427608188,0.30446509372979963,,0.34322603171110233
GES,14,RandomForest,mw,0.4428178772679853,,0.4793169179754061,0.9169328226975375,,0.9190234617474644,0.0161478399759264,,0.015483140111065885,0.005187698047226213,,0.005601678884007788,0.28837275219565583,,0.3434726089744863
GES,14,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,14,XGBoost,m,0.4912962315265851,,0.5312137707979312,0.9240815320173402,,0.9280393594497316,0.015127818393708059,,0.014353887927531025,0.009179728741341205,,0.009857859271300392,0.4292836301629405,,0.485651855689055
GES,14,XGBoost,m+mw,0.49114366126988196,,0.5225525276462404,0.9249079014967254,,0.9265413781010043,0.015333336850717283,,0.014567728474259078,0.010090012008936796,,0.009707126162614356,0.41744523815347057,,0.46584327503743345
GES,14,XGBoost,mw,0.4876438518013466,,0.5261834304494835,0.922330706753848,,0.9264707794022968,0.01519337686421188,,0.014428958717586182,0.009593015371290528,,0.009425161346048637,0.41197977689269927,,0.4817757047250975
GES,14,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,15,LightGBM,m,0.468975582344817,,0.4902132489215817,0.912858281697386,,0.9186248989665833,0.017800678227642426,,0.016761554170496105,0.015115851731661991,,0.01440223367436553,0.45734686966779226,,0.49318321699850226
GES,15,LightGBM,m+mw,0.4683598312987668,,0.4980809271743306,0.9127612384569123,,0.9174879642207262,0.01774776504620499,,0.01657573124872219,0.014805178705665556,,0.014306373625833488,0.4582837300297884,,0.5156728639651822
GES,15,LightGBM,mw,0.4710998697847761,,0.4890395155207144,0.9138309306057891,,0.9185555974148325,0.017593529508100145,,0.01684677482238302,0.0148471274206728,,0.014171746263494775,0.4759763845502981,,0.49629921839353697
GES,15,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,15,Logit,m,0.06415482662049907,,0.13054124555006322,0.7792869246756439,,0.8493910328328369,0.20364382847749138,,0.17001915743617962,0.39349769641139265,,0.3309570439489267,0.09396508268523852,,0.11891144685710589
GES,15,Logit,m+mw,0.06496567715541042,,0.12980999184167225,0.7807061683549098,,0.8492728160192593,0.2022732489733699,,0.1696704451999504,0.3890851834832434,,0.3303357402805652,0.09556085769741869,,0.11870225761108003
GES,15,Logit,mw,0.05795351285103968,,0.12795266320606621,0.7588680784498376,,0.8477571124749301,0.21475320948164578,,0.17133957343708367,0.41872760575841933,,0.3332410641540149,0.08455823070528323,,0.11858220020947044
GES,15,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,15,RandomForest,m,0.44391545684850275,,0.4761070509874973,0.9121037194345505,,0.9177506778376505,0.016146060544068714,,0.015542435857395991,0.005193824615503892,,0.005805501211104901,0.27295762713578864,,0.34458403979817537
GES,15,RandomForest,m+mw,0.4505810083872821,,0.4771603547191045,0.9154617133106161,,0.9190336008175534,0.015962837537850934,,0.01552701559477318,0.0057323008773476495,,0.006069113792590315,0.3045995419444374,,0.33297290855041617
GES,15,RandomForest,mw,0.44614156061986804,,0.4776032740516814,0.9177992069013075,,0.9202785934193392,0.016105090574952824,,0.015512087457037662,0.004987439554173341,,0.005518292795395176,0.27248624445152714,,0.35301782498778744
GES,15,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,15,XGBoost,m,0.4984673471957578,,0.5290570749279179,0.9244789931511143,,0.9270184262089296,0.015214648846056566,,0.014473469411001551,0.009647203334530374,,0.009512853506279898,0.40314460908167427,,0.4712682794009453
GES,15,XGBoost,m+mw,0.5020954899724752,,0.5254158110434595,0.9247333227934508,,0.9265007353092388,0.015107177329762364,,0.014517662389994268,0.010423917374098642,,0.009230406269629617,0.41694344545970263,,0.46830063501138247
GES,15,XGBoost,mw,0.49876792170976164,,0.5230727444598418,0.9244828429088339,,0.9266221690640434,0.0151779081652433,,0.01454839396161375,0.009697149588013706,,0.009387593539838712,0.4055567817771554,,0.45513795474692625
GES,15,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,16,LightGBM,m,0.4783924158450211,,0.4913588427421439,0.9134470399167249,,0.916948503834028,0.017342322968666155,,0.016683441232601952,0.01428937006101085,,0.014186050862875488,0.4795983668772846,,0.5013920649257979
GES,16,LightGBM,m+mw,0.47050154784111015,,0.4921660138046387,0.9107480926309991,,0.9181410606565501,0.017566489652851652,,0.016698099278023078,0.014567085513592625,,0.013897759085767875,0.4678344853472714,,0.509192050149242
GES,16,LightGBM,mw,0.4750586599936887,,0.4902902489582125,0.9131326158765605,,0.9188303555334608,0.01736513851888132,,0.01672172335898241,0.014125348172361978,,0.014212269463989504,0.47538692871717886,,0.5088046481589851
GES,16,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,16,Logit,m,0.06414489057828644,,0.1305940936888494,0.77928501555377,,0.849477967468825,0.20365044910727903,,0.16999398776137997,0.39349930533693683,,0.3309827549357719,0.09422667625600509,,0.11902334369803216
GES,16,Logit,m+mw,0.06497701147565202,,0.1298965245743266,0.7807092437663224,,0.8494000517206552,0.20228867571327047,,0.16967413482256588,0.38910730016695877,,0.3304024892285861,0.09554524696719531,,0.11883335500637127
GES,16,Logit,mw,0.05795351285103968,,0.12795054408483714,0.7588680784498376,,0.8477499614451818,0.2147531911405697,,0.17133323320901606,0.41872757002305694,,0.3332371538022072,0.08455823070528323,,0.11856152990089226
GES,16,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,16,RandomForest,m,0.4487798376113015,,0.4722944452534269,0.915883729594588,,0.9185839605557288,0.01604783813515793,,0.01556896131967292,0.005538505570332244,,0.005982553242972528,0.3027648877732912,,0.33671648030143986
GES,16,RandomForest,m+mw,0.45153789089796115,,0.46968233860191394,0.9173423051221263,,0.9155518568992594,0.01598930241029883,,0.015595509657029724,0.0052190355428338485,,0.0054121761372944045,0.30441401259856393,,0.34280778267237755
GES,16,RandomForest,mw,0.44408994698713683,,0.470470570467041,0.9110393008333242,,0.9190323644864818,0.016054095458372254,,0.015547582765803761,0.005317263215549161,,0.006155271448186344,0.2915943216745112,,0.3373232341140761
GES,16,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,16,XGBoost,m,0.5011105367873407,,0.5205796022044006,0.9249781044361371,,0.9274395613597288,0.015192914853061543,,0.014724798642133358,0.009724513421172993,,0.009358825853984657,0.3956826726451856,,0.45829338172751566
GES,16,XGBoost,m+mw,0.5026124516457159,,0.5247305290701046,0.9230206016333019,,0.9271823307545803,0.015167732533197514,,0.014637925369591104,0.009688474454384564,,0.009923068097168827,0.41212630741085476,,0.4423004329727215
GES,16,XGBoost,mw,0.504436168840999,,0.5183898926667649,0.9246223648448563,,0.9268136985101115,0.015133905973186316,,0.014719594790389878,0.00981930207653113,,0.009958565455244154,0.41869964630457374,,0.45131158351855377
GES,16,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,17,LightGBM,m,0.4676862904650373,,0.4949449025582181,0.9102801827991532,,0.9172639143474817,0.017534356451156134,,0.01658574856145369,0.013965197360666756,,0.013593998694966811,0.47794474116193386,,0.5115102008706418
GES,17,LightGBM,m+mw,0.47525707725208327,,0.49114628891643114,0.9091080297533495,,0.9142777681998787,0.017260566177105,,0.01667011724506062,0.0141780160934066,,0.014177826738170779,0.4819651137376514,,0.5033120107783795
GES,17,LightGBM,mw,0.4675710083500877,,0.49752268158275426,0.9111798624159111,,0.9190759973209726,0.01749468396298406,,0.016636259319234743,0.014930533160088457,,0.014012801320421408,0.47429334312387894,,0.5089149272302129
GES,17,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,17,Logit,m,0.06467380260950908,,0.13190266035402834,0.7796902683336505,,0.8500076316649976,0.20346890326074923,,0.16979216467130223,0.39337753871358844,,0.3308310004021221,0.09394530751516902,,0.11900670101107151
GES,17,Logit,m+mw,0.06534069560564476,,0.13126959044978787,0.7808826527833426,,0.8501080821047035,0.20216452113884373,,0.1693711060415372,0.3889104267748731,,0.33002631360296475,0.09482994734703827,,0.11920256040844505
GES,17,Logit,mw,0.05795214511770601,,0.12809540856265972,0.7588553947575579,,0.8478457304560452,0.21474770882909477,,0.17128550423073025,0.41872229256633464,,0.33323536632327055,0.08455823070528323,,0.11818293517623493
GES,17,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,17,RandomForest,m,0.4454886117103672,,0.46932166646229945,0.9133697388797153,,0.9144673574608999,0.01606139669074339,,0.015614224217596223,0.005058054332154116,,0.006060525233123625,0.29277079768077446,,0.3184246664295832
GES,17,RandomForest,m+mw,0.4437718785472571,,0.4685725443746144,0.9131140057648384,,0.91961499809222,0.016046291793904585,,0.015631398782001746,0.0055175070934357735,,0.005432474649329796,0.2939963985594238,,0.33392810330417266
GES,17,RandomForest,mw,0.43907541978512155,,0.47478200038021556,0.9139776246332932,,0.9139380921481625,0.016146224588563535,,0.01556661464781201,0.005204865162195521,,0.005295120144482251,0.2853905779231735,,0.337247829842495
GES,17,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,17,XGBoost,m,0.5037733169866496,,0.5241376563307518,0.9257610028338841,,0.9270301956605442,0.01510847267265138,,0.014574311905535977,0.009940599661761567,,0.009821788428122247,0.4119717548349229,,0.4623123005614004
GES,17,XGBoost,m+mw,0.4999570770018272,,0.5292687190088892,0.9233479366521442,,0.9272071011978344,0.01516275513348148,,0.01455929459601187,0.01021449797717819,,0.009719684792406784,0.42157996361268246,,0.4734828566588213
GES,17,XGBoost,mw,0.5016069741587976,,0.5268554667974952,0.9232507057536201,,0.9272415761831969,0.015146994917588055,,0.01457069836441742,0.009794351482312893,,0.009499870583812362,0.39956489434812825,,0.47132459168184837
GES,17,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,18,LightGBM,m,0.4670350172852763,,0.4984090984404549,0.9131820719919517,,0.9196621276776226,0.017282452621564484,,0.016530403992971704,0.014638011264187354,,0.013883162931887114,0.4710639252366201,,0.5080035539206149
