dag,k,model,set,feature,f1,AUPRC,AUROC,Brier,ECE,seconds
NOTEARS,5,XGBoost,F,mw,0.10333576328521485,0.22784310874348462,0.8756445294579442,0.019487396755849734,0.00870075415707813,23.909
NOTEARS,5,XGBoost,OF,mw,0.46751593931211877,0.5182967610812003,0.9250837209656723,0.01468492984295267,0.009346253314104127,32.539
NOTEARS,5,XGBoost,F,m+mw,0.11077286772079953,0.229188353112764,0.8766205776399097,0.019490012912516615,0.008838496776899896,16.546
NOTEARS,5,XGBoost,OF,m+mw,0.46967971693295885,0.5223034455657112,0.9260616643262038,0.014636526161747385,0.00893812571223841,8.006
NOTEARS,5,LightGBM,O,original,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794,30.008
NOTEARS,5,LightGBM,F,m,0.27441115477392614,0.20843735217482803,0.8592136707308494,0.027376694875428254,0.023488739922972353,26.995
NOTEARS,5,LightGBM,OF,m,0.49515815183370276,0.48743860162809227,0.9154313794352007,0.01694361433784413,0.014305782001305478,23.949
NOTEARS,5,LightGBM,F,mw,0.2743473480506394,0.20677045812995934,0.8577765449377749,0.027520259371921374,0.02348638959010535,23.366
NOTEARS,5,LightGBM,OF,mw,0.49924647128419836,0.4810292408864532,0.9134157545940285,0.01699102023080173,0.01400633098384244,24.737
NOTEARS,5,LightGBM,F,m+mw,0.2644737364498872,0.20363881102735354,0.8529369912286239,0.027401395221640458,0.023572693188256003,23.932
NOTEARS,5,LightGBM,OF,m+mw,0.4976943626158417,0.48516182870760466,0.913621556892033,0.016994294538828635,0.0137798355506181,25.868
NOTEARS,6,Logit,O,original,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723,0.563
NOTEARS,6,Logit,F,m,0.07508454466858658,0.05983472053147639,0.739251249978739,0.2188987621872815,0.42317373300247196,0.357
NOTEARS,6,Logit,OF,m,0.11702012184861114,0.13529474617267812,0.8497691331912381,0.1709894916359378,0.3327697186376415,0.607
NOTEARS,6,Logit,F,mw,0.06687581762615033,0.05475871626056098,0.7105499613327968,0.22689632163466,0.437129916384173,0.293
NOTEARS,6,Logit,OF,mw,0.11648604740365358,0.13353469398637374,0.8498357449007248,0.17147457733683008,0.3334696759327719,0.594
NOTEARS,6,Logit,F,m+mw,0.07521808144763309,0.06009227814865946,0.7409690717895243,0.2176001329965404,0.41898033303404014,0.324
NOTEARS,6,Logit,OF,m+mw,0.11640065718244971,0.1388843979221679,0.8502643903573267,0.1708419723969627,0.3321903748140981,0.688
NOTEARS,6,RandomForest,O,original,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729,17.844
NOTEARS,6,RandomForest,F,m,0.09118771484748452,0.23848941955261896,0.8730780520235584,0.019157291559788382,0.006754335702397074,18.433
NOTEARS,6,RandomForest,OF,m,0.31265338829229,0.4672880557200466,0.9134964513820808,0.015612024438316493,0.005588340551818659,21.067
NOTEARS,6,RandomForest,F,mw,0.09183196985017003,0.2358907579538744,0.8713476547121737,0.01919056426597321,0.007525003579543393,18.097
NOTEARS,6,RandomForest,OF,mw,0.32094622986094085,0.4626355043551973,0.9183733832514649,0.01568655608398109,0.005383250534899455,21.359
NOTEARS,6,RandomForest,F,m+mw,0.10384775824108486,0.23406244585659727,0.8700815352945416,0.01926694616745792,0.0077230531504358605,26.799
NOTEARS,6,RandomForest,OF,m+mw,0.309067974705554,0.461681349231014,0.9147507648858249,0.015746436271857102,0.005248755288032882,43.28
NOTEARS,6,XGBoost,O,original,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181,26.812
NOTEARS,6,XGBoost,F,m,0.10469268226007247,0.23881731803330553,0.8825177815332872,0.019314544128247232,0.009920517436261437,19.056
NOTEARS,6,XGBoost,OF,m,0.48046560628133816,0.5200758957800243,0.9290758073565109,0.014513708993723146,0.009314073626029007,29.534
NOTEARS,6,XGBoost,F,mw,0.10213602676632172,0.23799892372174886,0.8820138713182246,0.019275318968147343,0.00877324265236096,24.468
NOTEARS,6,XGBoost,OF,mw,0.4628508894372585,0.5220899289841332,0.9265754033360677,0.01453201826974479,0.009400616318727939,37.026
NOTEARS,6,XGBoost,F,m+mw,0.11174458993533401,0.23609727453585916,0.8853880229193256,0.019424432423126973,0.009812234968070804,27.856
NOTEARS,6,XGBoost,OF,m+mw,0.46320894835421855,0.5243991381233649,0.9268304706108287,0.014535942553315074,0.008689963537155907,8.485
NOTEARS,6,LightGBM,O,original,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794,30.288
NOTEARS,6,LightGBM,F,m,0.2859101013908832,0.22928856780443127,0.8699490302913893,0.025493343748979224,0.021707627358781834,28.341
NOTEARS,6,LightGBM,OF,m,0.49876802437919626,0.49401802479843715,0.9138386271019252,0.016827846857598062,0.013600263845247424,23.65
NOTEARS,6,LightGBM,F,mw,0.2911806722129183,0.22916491816866094,0.86753158410786,0.025295126988887816,0.0211983643537061,23.504
NOTEARS,6,LightGBM,OF,mw,0.5018882491568701,0.49000749355195533,0.9148380835813104,0.016892961209875584,0.014442738101014166,25.129
NOTEARS,6,LightGBM,F,m+mw,0.2801274272564441,0.22594138022686053,0.8632322109729713,0.025797154466298565,0.022304566101161386,24.232
NOTEARS,6,LightGBM,OF,m+mw,0.5077878227974801,0.4910053742867554,0.9129493791969775,0.016634661735319335,0.013531918736391882,26.383
NOTEARS,7,Logit,O,original,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723,0.579
NOTEARS,7,Logit,F,m,0.07605611014039093,0.061510184978970664,0.7444462223105199,0.2175804324743537,0.4193289674340225,0.374
NOTEARS,7,Logit,OF,m,0.1170844533890792,0.13633797231314726,0.850226519411248,0.17002229909026356,0.33153923190362516,0.604
NOTEARS,7,Logit,F,mw,0.06900525588770494,0.056458469883002446,0.7198608229144745,0.22482866856123898,0.43414107933122204,0.274
NOTEARS,7,Logit,OF,mw,0.11670978378683976,0.13631132328261053,0.8503489108720963,0.1710992996543186,0.33310960230196907,0.629
NOTEARS,7,Logit,F,m+mw,0.0756728406353622,0.062425429593829386,0.7450276202037245,0.21654946092590394,0.4153836319807514,0.397
NOTEARS,7,Logit,OF,m+mw,0.11706668249076528,0.13982425492126133,0.8512879428432244,0.16977064782936982,0.33072243222571623,0.781
NOTEARS,7,RandomForest,O,original,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729,18.002
NOTEARS,7,RandomForest,F,m,0.07226542252668247,0.2334276080419703,0.8707333656885166,0.019151630758688132,0.006191682204073364,18.411
NOTEARS,7,RandomForest,OF,m,0.3012870425813318,0.46539671209464284,0.9144453933756399,0.015691735340949163,0.005397095395925635,21.708
NOTEARS,7,RandomForest,F,mw,0.0861448734623782,0.23993554490456223,0.8777225311325335,0.01911359169176255,0.006495960039790767,18.719
NOTEARS,7,RandomForest,OF,mw,0.3115429753278306,0.4628811850289879,0.9202074405003628,0.015736941844065086,0.005503200330631014,21.779
NOTEARS,7,RandomForest,F,m+mw,0.09463749513041726,0.23454175076578637,0.872860206471409,0.019266642718700724,0.0068003148591379335,24.09
NOTEARS,7,RandomForest,OF,m+mw,0.30236156819519955,0.4548044663912352,0.9168541582042321,0.01585290137955446,0.006172109526524886,44.242
NOTEARS,7,XGBoost,O,original,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181,26.349
NOTEARS,7,XGBoost,F,m,0.09956677809913708,0.24118291480127793,0.8852941859686496,0.01927962259670982,0.009356470970767274,21.925
NOTEARS,7,XGBoost,OF,m,0.4755997106332964,0.5268173935261149,0.9269339844895738,0.01454520857596384,0.009613177157936957,29.58
NOTEARS,7,XGBoost,F,mw,0.12786258028566738,0.2442598243744621,0.8866695216270472,0.019322150353672265,0.009436154465256075,23.787
NOTEARS,7,XGBoost,OF,mw,0.46377160820399876,0.5237006716118267,0.9264630902447436,0.014599051790666649,0.009775089107778735,37.141
NOTEARS,7,XGBoost,F,m+mw,0.14361890844239997,0.2443977492638872,0.8844896430494795,0.01930829113574236,0.009604534835901804,31.469
NOTEARS,7,XGBoost,OF,m+mw,0.4706367912176795,0.5287377311766439,0.9275312292349552,0.014535035223400578,0.009464993214224667,8.779
NOTEARS,7,LightGBM,O,original,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794,29.865
NOTEARS,7,LightGBM,F,m,0.2844410243469785,0.2328052993267226,0.8657669098689833,0.025200773446687735,0.02140967485397107,29.105
NOTEARS,7,LightGBM,OF,m,0.5052024917747674,0.49276335183101344,0.9137948895248883,0.016719426600013413,0.01386793006116859,23.917
NOTEARS,7,LightGBM,F,mw,0.28050724334257576,0.22420827455284895,0.8620847983870684,0.0251834701052056,0.021272150506161047,23.793
NOTEARS,7,LightGBM,OF,mw,0.5106862767927772,0.4902316979458563,0.9132120940929122,0.01685348816830661,0.0141517522403052,25.456
NOTEARS,7,LightGBM,F,m+mw,0.2730264081912432,0.22450464104936727,0.8668990991306522,0.02529169669246496,0.021759211406606353,24.404
NOTEARS,7,LightGBM,OF,m+mw,0.5073826356575201,0.4853311845760529,0.9151847868818475,0.016908706169655778,0.014128390022002136,26.95
NOTEARS,8,Logit,O,original,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723,0.579
NOTEARS,8,Logit,F,m,0.07599942475690155,0.06151292421634859,0.744653867578315,0.21754039995823932,0.4193339656560945,0.366
NOTEARS,8,Logit,OF,m,0.11759229176678251,0.13638918034118444,0.8506796562143103,0.17000606116935146,0.3315168097602855,0.652
NOTEARS,8,Logit,F,mw,0.06902193916179071,0.05644411033389537,0.7198591418757594,0.2248231146079474,0.4341299380180221,0.269
NOTEARS,8,Logit,OF,mw,0.11683401796822293,0.13499811310859405,0.8502913178407544,0.1711144074298315,0.3331120267490901,0.687
NOTEARS,8,Logit,F,m+mw,0.07570797558876766,0.062306909046578283,0.7449874172027522,0.21655420572448802,0.41541018305033345,0.388
NOTEARS,8,Logit,OF,m+mw,0.11710474704179177,0.13922974513385014,0.8514935773602552,0.16973400410949271,0.3307474099346345,0.683
NOTEARS,8,RandomForest,O,original,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729,18.137
NOTEARS,8,RandomForest,F,m,0.21591834112615133,0.385323514638053,0.9061722158116554,0.016994219550121738,0.006579556367960804,18.387
NOTEARS,8,RandomForest,OF,m,0.3292181687098159,0.4679991857319794,0.9105092393157864,0.015566811408200187,0.005769575803787251,21.66
NOTEARS,8,RandomForest,F,mw,0.22435974920341248,0.3813165279986673,0.9006523356658956,0.017006600232529638,0.006345518161571523,18.593
NOTEARS,8,RandomForest,OF,mw,0.3274090080603191,0.4701256701620465,0.9198326921026313,0.015541547490341484,0.005574117259589113,21.514
NOTEARS,8,RandomForest,F,m+mw,0.24963279002627878,0.38092341776322397,0.8966111370142122,0.016975786896768784,0.006458813132828883,25.571
NOTEARS,8,RandomForest,OF,m+mw,0.3239934578249942,0.4617881902465843,0.9142951086214275,0.015658890880628638,0.005524093218812955,42.622
NOTEARS,8,XGBoost,O,original,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181,25.268
NOTEARS,8,XGBoost,F,m,0.3392901814135306,0.4322090978226226,0.9107845952878011,0.01618254891019006,0.008579366101840968,22.119
NOTEARS,8,XGBoost,OF,m,0.46928934500535907,0.5226117680034287,0.9246357008952266,0.014472703626198378,0.008840392211392569,29.906
NOTEARS,8,XGBoost,F,mw,0.36103569198357793,0.42581249833406787,0.9110359560120473,0.01627775613346703,0.008862234966045584,25.013
NOTEARS,8,XGBoost,OF,mw,0.47793892682094014,0.5200480428939368,0.9235731692952885,0.014563488594310614,0.009554784038612641,37.308
NOTEARS,8,XGBoost,F,m+mw,0.3505754007434471,0.4262372277087197,0.9092907201907516,0.01631354607979221,0.00927018416054452,34.587
NOTEARS,8,XGBoost,OF,m+mw,0.46739106466280783,0.5250949667975512,0.9240853384983874,0.014569768046763068,0.00945315132983362,9.296
NOTEARS,8,LightGBM,O,original,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794,30.111
NOTEARS,8,LightGBM,F,m,0.41870521793020943,0.39508769523084875,0.8931736904915144,0.019226609907823773,0.015770950100346855,30.132
NOTEARS,8,LightGBM,OF,m,0.49815238699273034,0.4888181803926628,0.9123043348011505,0.016829936117117243,0.014263337328153328,23.891
NOTEARS,8,LightGBM,F,mw,0.4319208670146074,0.3904893921944654,0.8958249240301506,0.01945552255998824,0.014527456866907401,23.694
NOTEARS,8,LightGBM,OF,mw,0.5091451651798853,0.48648151692287084,0.9124541394967164,0.016791781011837602,0.014579308947938279,25.685
NOTEARS,8,LightGBM,F,m+mw,0.4487163693628653,0.3974608612796173,0.8941294712266658,0.019241614435877907,0.015689511881144917,24.757
NOTEARS,8,LightGBM,OF,m+mw,0.49644944124008655,0.4877820021009714,0.9132805760717174,0.016799898496597486,0.01403855665438716,26.878
NOTEARS,9,Logit,O,original,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723,0.579
NOTEARS,9,Logit,F,m,0.08108910793704119,0.052690064976494755,0.7383420649470799,0.21674924746550914,0.4107404712440769,0.376
NOTEARS,9,Logit,OF,m,0.11741009635477848,0.13638359415408813,0.850282953659373,0.17013263645610258,0.3311853463664308,0.696
NOTEARS,9,Logit,F,mw,0.07527500403590523,0.05460701946242227,0.7275693942275696,0.22180853458401426,0.42836751253530475,0.303
NOTEARS,9,Logit,OF,mw,0.11675413342644143,0.13592391235102813,0.8501326040006365,0.17115234151607356,0.33306801526531754,0.665
NOTEARS,9,Logit,F,m+mw,0.08069628987157565,0.05219711617787185,0.7394516557973446,0.2162457230451469,0.408265565904383,0.383
NOTEARS,9,Logit,OF,m+mw,0.11736028492693262,0.139270379174754,0.8512029169516973,0.1698963886621378,0.3305163563229929,0.728
NOTEARS,9,RandomForest,O,original,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729,17.975
NOTEARS,9,RandomForest,F,m,0.2279071773636991,0.38163183676822526,0.8990767404468508,0.017032034523562774,0.00585939264371007,20.963
NOTEARS,9,RandomForest,OF,m,0.32216826854386216,0.46443179012032487,0.9161165859141578,0.01563709407391741,0.00473854843106581,22.07
NOTEARS,9,RandomForest,F,mw,0.22703787120768754,0.3779749558297111,0.90072222744939,0.017061449757474215,0.0061539843756838655,21.143
NOTEARS,9,RandomForest,OF,mw,0.3276545439993281,0.46789210553375815,0.9162789807141033,0.015634160811807615,0.004889756863031977,21.867
NOTEARS,9,RandomForest,F,m+mw,0.22805010477826654,0.38031378991755355,0.8967564881753874,0.01701116832329967,0.006198959071907243,26.71
NOTEARS,9,RandomForest,OF,m+mw,0.3145086644666607,0.45639730370196974,0.9106075051222471,0.01574633573436287,0.005231718537220373,27.82
NOTEARS,9,XGBoost,O,original,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181,6.069
NOTEARS,9,XGBoost,F,m,0.33055429849621876,0.42342069460555887,0.9117250324088598,0.016316447453861297,0.00895338039503539,12.034
NOTEARS,9,XGBoost,OF,m,0.45870005005172,0.5249893898540744,0.9254722751774368,0.014624640684332746,0.009536166835133328,34.77
NOTEARS,9,XGBoost,F,mw,0.33245665832853677,0.4218672074635362,0.910527190674367,0.01638757821265516,0.008956514201431062,34.465
NOTEARS,9,XGBoost,OF,mw,0.47426594301751024,0.5251716721373262,0.9260653845055156,0.014495813305790983,0.009755152310898985,44.136
NOTEARS,9,XGBoost,F,m+mw,0.34611916408142246,0.4173370995496116,0.9097611856526626,0.01647773370877222,0.009607856227050366,49.653
NOTEARS,9,XGBoost,OF,m+mw,0.4576187197627988,0.5201021911221784,0.9251331951968798,0.014705629409419293,0.009803927562943541,39.646
NOTEARS,9,LightGBM,O,original,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794,31.412
NOTEARS,9,LightGBM,F,m,0.41733399177891517,0.38207233080618386,0.8959460676593194,0.01933596643319811,0.014669175408956065,34.077
NOTEARS,9,LightGBM,OF,m,0.505858745663436,0.49146480644394697,0.9134574780445532,0.016737108278155097,0.01463091550487402,26.836
NOTEARS,9,LightGBM,F,mw,0.4091599557389215,0.38879294121523483,0.8944159629217217,0.019070432690659753,0.014523845324698425,25.239
NOTEARS,9,LightGBM,OF,mw,0.5140998955439253,0.49203234743780416,0.9133730122546453,0.01688988348325977,0.014386247081344,28.695
NOTEARS,9,LightGBM,F,m+mw,0.4262199877512266,0.3808531520810398,0.8956393078045586,0.01958668272404715,0.016208866997397355,27.703
NOTEARS,9,LightGBM,OF,m+mw,0.5055449491584062,0.48653472999947833,0.9112430530457601,0.016928492176133226,0.014441639034307887,29.321
