DAG,k,Model,Feature,Set,f1,AUPRC,AUROC,Brier,ECE
NOTEARS,6,XGBoost,m,OF,0.48046560628133816,0.5200758957800243,0.9290758073565109,0.014513708993723146,0.009314073626029007
NOTEARS,4,RandomForest,mw,OF,0.3172297990743499,0.47083596970737257,0.9218993060996592,0.015581346663498225,0.005860035398401617
NOTEARS,2,LightGBM,m,OF,0.49094464957840334,0.48482178116101143,0.9175137815862255,0.017096028908936946,0.0134218725913488
NOTEARS,2,Logit,m+mw,OF,0.1155363798164156,0.13839642658745893,0.8516838683051283,0.17177647874512475,0.33383219570229944
