_iter,O.f1,F_m.f1,OF_m.f1,F_mw.f1,OF_mw.f1,O.AUPRC,F_m.AUPRC,OF_m.AUPRC,F_mw.AUPRC,OF_mw.AUPRC,O.AUROC,F_m.AUROC,OF_m.AUROC,F_mw.AUROC,OF_mw.AUROC,O.Brier,F_m.Brier,OF_m.Brier,F_mw.Brier,OF_mw.Brier,O.ECE,F_m.ECE,OF_m.ECE,F_mw.ECE,OF_mw.ECE
24,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
25,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
26,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
27,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
28,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
29,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
30,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
31,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
32,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
33,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
34,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
35,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
36,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
37,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
38,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
39,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
40,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
41,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
42,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
43,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
44,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
45,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
46,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
47,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
48,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
49,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
50,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
51,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
52,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
53,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
54,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
55,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
56,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
57,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
58,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
59,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
60,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
61,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
62,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
63,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
64,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
65,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
66,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
67,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
68,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
69,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
70,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
71,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
72,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
73,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
74,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
75,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
76,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
77,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
78,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
79,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
80,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
81,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
82,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
83,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
84,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
85,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
86,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
87,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
88,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
89,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
90,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
91,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
92,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
93,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
94,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
95,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
96,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
97,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
98,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
99,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
100,0.441737,0.438667,0.457573,0.433123,0.467845,0.452086,0.461224,0.464362,0.449589,0.466603,0.908863,0.909384,0.910284,0.910136,0.90871,0.016477,0.016815,0.016404,0.016884,0.016457,0.015534,0.016543,0.015806,0.016372,0.016296
