Unnamed: 0,leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label
21,0.1190600676735491,0.3325311185704322,0.0331350892098555,0.094,0.923,0.066,0.03,0.356,0.1166066164428431,0.1029004249030113,0.016,0.0058750350739097,0.0112574580659687,0
22,0.1293689392220501,0.3438897605454751,0.0478617955253469,0.095,0.929,0.059,0.032,0.417,0.136586963642319,0.0895991132458895,0.018,0.0050804403048264,0.0061916019362827,0
23,0.1340350600282137,0.3250240860802568,0.0498442367601246,0.099,0.931,0.103,0.034,0.5529999999999999,0.1811333114968883,0.1246997967855163,-0.017,0.0082190896427054,0.006473038387932,0
24,0.1350511497597885,0.3339831829822606,0.0438969130557915,0.1,0.932,0.133,0.033,0.62,0.2030789387487717,0.1367079253648623,0.006,0.0107593097951187,0.0065856129685916,0
25,0.1342224940563683,0.3239958976363544,0.0206740300198244,0.105,0.932,0.127,0.0289999999999999,0.575,0.1883393383557156,0.1453907260299279,-0.005,0.0115439721295884,0.0069233367105707,0
26,0.1406939005021259,0.352934261013657,-0.0002832058906825,0.109,0.934,0.136,0.018,0.524,0.1716344579102522,0.182154073526695,-0.03,0.0197854097501744,0.0070921985815602,0
27,0.1817222227702749,0.3317512037768892,-0.0393656188048711,0.1119999999999999,0.949,0.1689999999999999,0.005,0.539,0.1765476580412709,0.2791428043598744,-0.0579999999999999,0.097121828759861,0.0074299223235393,0
28,0.2195345717132456,0.3160606983881344,0.0354007363353157,0.127,0.957,0.209,0.011,0.237,0.0776285620700949,0.6859412525401811,-0.1,0.0520111938538094,0.0097939885173927,0
30,0.2334737444386351,0.3423273330259021,0.0484282073067119,0.121,0.959,0.148,0.027,0.562,0.1840812315754995,0.2965084056900056,0.075,0.0136024692032449,0.0101317122593718,0
31,0.1888447158401483,0.4018207527286248,0.0671197960917587,0.113,0.95,0.168,0.033,0.5760000000000001,0.1886668850311169,0.2656567522630704,-0.078,0.0129469285187511,0.0092311156140943,0
32,0.1461097574209077,0.3181154004611227,0.0413480600396488,0.099,0.937,0.1169999999999999,0.035,0.5720000000000001,0.187356698329512,0.1457602069092924,0.237,0.008325863314801,0.0081053698074974,0
33,0.1883218735510856,0.3648467111900566,0.0286037949589351,0.09,0.95,0.162,0.0289999999999999,0.604,0.1978381919423517,0.2381304267504156,-0.114,0.0148763039424316,0.0074862096138691,0
34,0.2089001568526867,0.3293048036041528,0.0294534126309827,0.099,0.955,0.2,0.026,0.6970000000000001,0.2283000327546675,0.2477369296138925,-0.076,0.0193533488444853,0.0080490825171676,0
35,0.2139806055105604,0.3373924856738742,0.038232795242141,0.105,0.956,0.181,0.0279999999999999,0.738,0.2417294464461185,0.1993349344171439,0.064,0.0167709158449646,0.0077113587751885,0
36,0.1899199952648245,0.3487015921962346,0.0223732653639195,0.095,0.951,0.138,0.024,0.703,0.230265312807075,0.1533345649362645,0.057,0.0144591416886628,0.0067544748395812,0
37,0.1617555662973887,0.3198206679496533,0.0218068535825545,0.081,0.943,0.078,0.026,0.457,0.1496888306583688,0.1368926658045446,-0.0139999999999999,0.0074865725899568,0.0055724417426545,0
38,0.1628999003640165,0.3261590475818949,-0.0175587652223166,0.064,0.943,0.129,0.017,0.5579999999999999,0.1827710448738945,0.1838167374838352,-0.013,0.0195370988848359,0.0045029832263874,0
39,0.1626236817962098,0.3340475192094728,0.0237892948173322,0.062,0.943,0.18,0.027,0.611,0.2001310186701605,0.2264917790504341,-0.023,0.0171905612073867,0.0050658561296859,0
40,0.165711410786335,0.3791339664582071,0.0413480600396488,0.083,0.944,0.17,0.035,0.685,0.2243694726498526,0.1764271198965453,0.024,0.0119065059929827,0.0074299223235393,0
41,0.1657212757351853,0.3278230535728203,0.0110450297366185,0.075,0.944,0.237,0.026,0.768,0.2515558467081559,0.180676150009237,-0.026,0.0224820657477509,0.006810762129911,0
42,0.1867138868884964,0.3583926165785407,0.0470121778532993,0.079,0.95,0.23,0.023,0.775,0.2538486734359646,0.1904673933123961,0.043,0.0238651572676865,0.0068670494202409,0
43,0.1623967879726543,0.3302727623192892,0.0481450014160294,0.076,0.943,0.217,0.022,0.738,0.2417294464461185,0.1836319970441529,-0.006,0.0246647182540766,0.0065856129685916,0
45,0.1398652447987057,0.3522744287007289,0.060322854715378,0.081,0.934,0.049,0.0279999999999999,0.175,0.0583033082214215,0.1141695917236283,0.032,0.0048048152443006,0.0075987841945288,0
46,0.1363237281614694,0.3332383038022472,0.0540923251203625,0.074,0.933,0.039,0.026,0.179,0.061578774975434,0.0927397007204877,0.037,0.0039804231713767,0.0069233367105707,0
47,0.1389872643510343,0.3360500725965644,0.0563579722458226,0.078,0.934,0.034,0.0279999999999999,0.145,0.0497870946609891,0.0851653426935156,0.043,0.0033571628993769,0.0072610604525498,0
48,0.1376160364608509,0.3340347388461918,0.0642877371849334,0.095,0.933,0.054,0.031,0.2689999999999999,0.117916803144448,0.1461296877886569,0.05,0.0045465719443485,0.0086682427107959,0
49,0.1458138089554005,0.3337327049147498,0.0685358255451713,0.1119999999999999,0.937,0.061,0.032,0.289,0.1251228300032754,0.1681138001108442,0.037,0.0051996295201889,0.0106382978723404,0
50,0.1404176819343192,0.3432572100641864,0.0841121495327102,0.145,0.934,0.046,0.044,0.1969999999999999,0.0645266950540451,0.1038241271014225,0.027,0.0028828891465803,0.0139592480018011,0
51,0.1475204451064921,0.322728694904187,0.0733503256867742,0.135,0.937,0.09,0.033,0.144,0.0471667212577792,0.2266765194901164,0.025,0.0072059813121242,0.012214342001576,0
52,0.1481616667817577,0.3436897723609033,0.0716510903426791,0.113,0.938,0.096,0.027,0.204,0.0812315754995086,0.275817476445594,-0.049,0.0093513871886492,0.0094562647754137,0
53,0.1596050074480364,0.341426001608776,0.0654205607476635,0.1169999999999999,0.942,0.113,0.02,0.153,0.0501146413363904,0.3048217254757066,-0.018,0.0147943613568698,0.0093999774850838,0
54,0.1493454606437865,0.9894040931581212,0.0600396488246955,0.113,0.938,0.111,0.019,0.13,0.0425810678021618,0.2891187881027157,0.013,0.0150848850693159,0.0088933918721152,0
55,0.1385038818573725,0.3252096306292709,0.0033984706881903,0.096,0.934,0.121,0.0,0.123,0.040288241074353,0.2957694439312766,0.02,0.7780100863873501,0.007542496904199,0
56,0.1639751797886928,0.3456053444926972,-0.1169640328518833,0.094,0.943,0.1009999999999999,-0.011,0.172,0.056338028169014,0.2723074080916313,0.038,-0.0220326230814881,0.0082179443881571,0
62,0.7872031883514684,0.3282465979417865,-0.1886151231945624,0.105,0.978,0.264,-0.004,0.936,0.2915165411071078,0.2425641973027896,0.115,-0.1655736850077349,0.0276370595519531,0
85,0.1858457713896753,0.3211478799868584,0.0413480600396488,0.073,0.943,0.203,0.018,0.345,0.1130036030134294,0.5176427119896546,-0.022,0.0333630478668855,0.0074862096138691,0
86,0.2058518876579625,0.3250525984937368,0.0419144718210138,0.092,0.946,0.23,0.02,0.3429999999999999,0.1215198165738617,0.658784407906891,-0.006,0.0297228105810225,0.0090059664527749,0
87,0.1840898104943326,0.338731149763417,0.0393656188048711,0.085,0.947,0.221,0.019,0.367,0.1202096298722567,0.5093293922039536,-0.027,0.0294496686291502,0.0086682427107959,0
88,0.1735737750199765,0.3357332425367761,0.0254885301614273,0.076,0.946,0.211,0.0139999999999999,0.33,0.1080904028824107,0.4856826159246259,0.039,0.0387638091879986,0.0082742316784869,0
89,0.1816137083329222,0.3367086128482801,0.0257717360521098,0.076,0.948,0.248,0.0139999999999999,0.268,0.0877825090075335,0.650655828560872,-0.125,0.0460318682164575,0.0091185410334346,0
90,0.1701999625131943,0.3225276080111896,0.0396488246955536,0.084,0.945,0.242,0.02,0.228,0.0746806419914837,0.6308886015148717,-0.01,0.0304851249376118,0.009343690194754,0
91,0.1671418283696198,0.3795631551859889,0.0379495893514585,0.095,0.944,0.242,0.02,0.165,0.0540452014412053,0.669314612968779,0.006,0.031304550793229,0.0100754249690419,0
92,0.1651195138553206,0.3318766153570537,0.0370999716794109,0.108,0.944,0.248,0.018,0.0969999999999999,0.0317720275139207,0.7328653242194717,0.053,0.0338075243158414,0.0115951818079477,0
93,0.1575629630360366,0.3245248191868693,0.0283205890682526,0.12,0.941,0.214,0.0139999999999999,0.032,0.0104814936128398,0.6495473859227786,0.033,0.0374552109276645,0.013283800517843,0
94,0.1565370083556116,0.3207495241789331,0.0271877655055225,0.121,0.941,0.203,0.015,0.01,0.0032754667540124,0.6251616478847221,0.054,0.0338323554023753,0.012946076775864,0
95,0.1566849825883652,0.3484846510696465,0.0337015009912206,0.1009999999999999,0.941,0.201,0.018,0.016,0.0052407468064199,0.616109366340292,0.076,0.0292932327839869,0.0110885961949791,0
96,0.1534196845189357,0.3279119598074486,0.0370999716794109,0.11,0.94,0.1689999999999999,0.02,0.026,0.0085162135604323,0.5047108812118973,-0.005,0.0213795655056478,0.011144883485309,0
97,0.1423709418066667,0.3254023802270658,0.0362503540073633,0.103,0.935,0.146,0.019,0.03,0.0098264002620373,0.4045815629041197,-0.03,0.0191249028483739,0.0095125520657435,0
98,0.1484378853495644,0.3315771533003423,0.0515434721042197,0.099,0.938,0.206,0.023,0.195,0.0638716017032427,0.4908553482357288,0.025,0.0231177415630175,0.0091185410334346,0
108,0.2447888407698606,0.3557742520387769,-0.0252053242707448,0.161,0.961,0.26,-0.006,0.718,0.2351785129380936,0.350083133197857,-0.019,-0.0991554947469836,0.0280873578745919,0
109,0.372648442817824,0.3439830276117197,-0.103370150099122,0.085,0.974,0.22,-0.0139999999999999,0.695,0.227644939403865,0.4794014409754296,0.0279999999999999,-0.0369461736537205,0.0164921760666441,0
110,0.2411388096952717,0.3443495533902664,0.0421976777116964,0.156,0.961,0.22,0.02,0.6859999999999999,0.2246970193252538,0.3242194716423425,0.15,0.026941728889231,0.0307891478104244,0
111,0.1495427596207913,0.337005270584329,0.0356839422259983,0.073,0.912,0.156,0.01,0.6940000000000001,0.4582377988863413,0.3122113430629965,-0.05,0.0380213597006364,0.012214342001576,0
112,0.1471850368455839,0.6608076575205859,0.038232795242141,0.063,0.952,0.241,0.015,0.616,0.2387815263675074,0.3164603731756882,0.024,0.0345921866503112,0.0077676460655184,0
113,0.1467805739427241,0.3406572217936894,0.0300198244123477,0.064,0.937,0.251,0.015,0.654,0.214215525712414,0.2545723258821356,-0.1,0.0422153302162042,0.0065856129685916,0
114,0.1005830184770491,0.331222712496439,0.0396488246955536,0.069,0.911,0.078,0.046,0.089,0.0291516541107107,0.1464991686680214,0.07,0.0042039029501813,0.0082179443881571,0
115,0.1033254742574159,0.3272915158847209,0.0424808836023789,0.068,0.913,0.076,0.027,0.079,0.0258761873566983,0.1492702752632551,-0.017,0.0074021468957417,0.007542496904199,0
116,0.1175901902948633,0.3396541874036643,0.0399320305862361,0.074,0.923,0.1169999999999999,0.023,0.069,0.0226007206026858,0.2602992795122852,-0.069,0.0134261684888545,0.0070359112912304,0
117,0.1349722301689865,0.3226940282098141,0.0416312659303313,0.09,0.932,0.107,0.019,0.061,0.0199803471994759,0.273600591169407,0.01,0.0143672666684876,0.0086682427107959,0
118,0.1403880870877684,0.3383147548787611,0.0433305012744265,0.106,0.934,0.098,0.017,0.053,0.0173599737962659,0.26233142434879,0.0579999999999999,0.0144268612761688,0.0105820105820105,0
119,0.1454784006944924,0.3394559371707736,0.0433305012744265,0.127,0.936,0.106,0.016,0.045,0.014739600393056,0.2929983373360429,0.061,0.0166095137824945,0.013283800517843,0
120,0.1475204451064921,0.334587782574294,0.0410648541489662,0.121,0.937,0.1169999999999999,0.017,0.039,0.0127743203406485,0.3310548679105856,0.046,0.0172253247285341,0.0125520657435551,0
121,0.1481222069863567,0.3407493317644949,0.0410648541489662,0.095,0.938,0.139,0.016,0.033,0.010809040288241,0.3968224644374654,-0.003,0.0220723528199423,0.0101879995497016,0
122,0.1469285481754777,0.3669059812190172,0.0297366185216652,0.1009999999999999,0.937,0.156,0.009,0.0279999999999999,0.0091713069112348,0.4454092000738962,-0.0279999999999999,0.0451379491012388,0.0108634470336598,0
123,0.1553630794424331,0.3332976801511396,0.0084961767204757,0.098,0.94,0.173,0.004,0.026,0.0085162135604323,0.5205985590245705,0.04,0.1126983693425473,0.0108634470336598,0
138,0.0918130789491856,0.3405281827105227,0.0337015009912206,0.102,0.903,0.172,0.025,0.009,0.0029479200786112,0.3249584334010715,-0.027,0.0183923857956252,0.0092874029044241,0
139,0.0967751482208564,0.3251912978106703,0.0325686774284905,0.096,0.907,0.213,0.025,0.071,0.0232558139534883,0.3955292813596897,-0.059,0.0219208831920858,0.0083305189688168,0
140,0.1200071027631721,0.3338315206601756,0.0002832058906825,0.086,0.924,0.148,0.011,0.206,0.0674746151326564,0.2852392388693885,0.046,0.0342644163080643,0.0072610604525498,0
141,0.1268632422140891,0.3299740920032751,0.033418295100538,0.099,0.928,0.156,0.025,0.215,0.0704225352112676,0.314058747459819,-0.039,0.0157453919711164,0.0081053698074974,0
142,0.1353175033787449,0.3313808422479715,0.0450297366185216,0.11,0.932,0.134,0.0289999999999999,0.238,0.0779561087454962,0.2771106595233697,0.07,0.0117202728439788,0.0085556681301362,0
143,0.1424991861417198,0.3360211023957032,0.0033984706881903,0.114,0.935,0.118,0.017,0.283,0.0926957091385522,0.2416404951043783,0.006,0.0177120140245976,0.0088371045817854,0
144,0.1537353628821434,0.3586882657625996,-0.016709147550269,0.109,0.94,0.096,0.011,0.306,0.1002292826727808,0.2037687049695178,0.013,0.021342318875847,0.0085556681301362,0
146,0.1250579565744951,0.323343706974005,0.0396488246955536,0.074,0.918,0.065,0.022,0.0139999999999999,0.0045856534556173,0.1647884721965638,0.054,0.0078987686264187,0.0077113587751885,0
147,0.1270704061399441,0.3352141499590481,0.0424808836023789,0.076,0.926,0.093,0.02,0.2019999999999999,0.0661644284310514,0.1902826528727138,-0.008,0.0114694788699869,0.0084430935494765,0
148,0.1241207864337223,0.3307669169682273,0.0385160011328235,0.074,0.926,0.1,0.021,0.3329999999999999,0.1090730429086144,0.1668206170330685,-0.0139999999999999,0.0120852898160264,0.0084430935494765,0
149,0.1254130947331038,0.3190847649385435,0.0393656188048711,0.073,0.927,0.085,0.02,0.308,0.1008843760235833,0.1485313135045261,0.02,0.0107394449258916,0.0076550714848587,0
150,0.1308585464984364,0.3663710938095517,0.0438969130557915,0.08,0.93,0.1159999999999999,0.021,0.286,0.0936783491647559,0.2187326805837798,0.033,0.0138532631772368,0.0078239333558482,0
151,0.1323876135702236,0.3785337409609514,0.0427640894930614,0.091,0.931,0.122,0.021,0.264,0.0864723223059286,0.2381304267504156,-0.001,0.014911067463579,0.0084430935494765,0
152,0.1322889640817212,0.3259390881529992,0.0433305012744265,0.102,0.931,0.124,0.019,0.239,0.0782836554208974,0.2512469979678552,0.016,0.0162146995066063,0.0101317122593718,0
153,0.1225719894642346,0.3173989465162734,0.0413480600396488,0.119,0.926,0.13,0.02,0.207,0.0678021618080576,0.2564197302789581,-0.022,0.0166765577161359,0.0121017674209163,0
154,0.1200366976097228,0.3386283906854919,0.0402152364769187,0.124,0.924,0.136,0.022,0.185,0.0605961349492302,0.2689820801773508,0.072,0.0160309494662557,0.0127209276145446,0
155,0.1238445678659156,0.3439582406815034,0.0396488246955536,0.111,0.926,0.138,0.022,0.261,0.1097281362594169,0.3280990208756697,-0.011,0.0158546487518654,0.0115388945176179,0
156,0.1369846797344355,0.3465141220929237,0.0404984423676012,0.111,0.933,0.166,0.02,0.07,0.0229282672780871,0.4250877517088491,-0.037,0.0217793459988428,0.0110323089046493,0
157,0.1386814509366769,0.3296546737288153,0.0450297366185216,0.107,0.934,0.139,0.021,0.154,0.0504421880117916,0.3266210973582117,-0.011,0.0172998179881357,0.0092874029044241,0
158,0.1290335309611419,0.3481764284679025,0.0492778249787595,0.099,0.929,0.1669999999999999,0.026,0.142,0.0465116279069767,0.3720672455200443,-0.059,0.0165697840440404,0.008611955420466,0
159,0.1334332981483491,0.343301909834727,0.0470121778532993,0.094,0.931,0.141,0.026,0.148,0.0484769079593842,0.3232957694439313,-0.0069999999999999,0.0139401719801053,0.0083868062591466,0
160,0.1444425810652171,0.3364652891321716,0.0373831775700934,0.0969999999999999,0.936,0.141,0.021,0.209,0.0684572551588601,0.3218178459264733,-0.005,0.0170341253622234,0.0085556681301362,0
161,0.1369156250924839,0.3170693356991034,0.0430472953837439,0.107,0.933,0.135,0.023,0.191,0.0625614150016377,0.2996489931646038,0.019,0.0145237025136508,0.0092874029044241,0
162,0.1386123962947252,0.3324353861100699,0.0300198244123477,0.105,0.934,0.1369999999999999,0.02,0.1889999999999999,0.0619063216508352,0.3090707555883983,-0.009,0.0173221659660161,0.0090622537431048,0
163,0.1287375824956347,0.34468979954728,0.0365335598980458,0.102,0.929,0.109,0.025,0.177,0.0579757615460203,0.2327729539996305,0.052,0.0108735327931744,0.0091185410334346,0
164,0.1146011107932405,0.3348295750438562,0.0376663834607759,0.091,0.921,0.11,0.03,0.157,0.0514248280379954,0.2157768335488638,0.039,0.0092868263636611,0.0084430935494765,0
165,0.1099053951405261,0.3370440878219015,0.0464457660719342,0.088,0.918,0.148,0.034,0.428,0.1401899770717327,0.1893589506743026,-0.064,0.0113701545238514,0.0079927952268377,0
166,0.1118685199617239,0.3337092780704899,0.0385160011328235,0.076,0.919,0.159,0.03,0.207,0.0678021618080576,0.2874561241455755,0.013,0.0142530436704318,0.0066981875492513,0
167,0.1142459726346318,0.3257225770891134,0.0271877655055225,0.086,0.921,0.127,0.024,0.204,0.0668195217818539,0.2357288010345465,-0.015,0.0132920806215717,0.0069796240009005,0
168,0.1189910130315974,0.3522020795316055,0.0365335598980458,0.086,0.923,0.193,0.027,0.36,0.117916803144448,0.2985405505265103,-0.022,0.0182011864293145,0.0075987841945288,0
169,0.1203326460752301,0.3236288183472624,0.0447465307278391,0.089,0.924,0.221,0.027,0.506,0.1657386177530298,0.2663957140217994,-0.019,0.019847487466509,0.0076550714848587,0
170,0.1252848503980506,0.3364983793617154,0.0512602662135372,0.092,0.927,0.242,0.03,0.6729999999999999,0.2204389125450376,0.2002586366155551,0.044,0.0207985180807556,0.0081616570978273,0
171,0.1305034083398277,0.3199597944097829,0.0934579439252336,0.158,0.93,0.273,0.059,0.725,0.2374713396659024,0.1971180491409569,0.055,0.0116010836286163,0.014015535292131,0
172,0.1345283074707257,0.3398251003529256,0.0155763239875389,0.091,0.932,0.259,0.027,0.7020000000000001,0.2299377661316738,0.2089414372806207,-0.04,0.0262514246835898,0.0085556681301362,0
173,0.1217827935562154,0.3524301587554034,0.0521098838855848,0.09,0.925,0.221,0.0279999999999999,0.6779999999999999,0.2220766459220438,0.1753186772584518,0.115,0.0196463556655848,0.0080490825171676,0
174,0.1160413933253756,0.3339735537791301,0.0560747663551401,0.079,0.922,0.216,0.031,0.675,0.2210940058958402,0.1653426935156106,-0.004,0.0176375207649961,0.006810762129911,0
175,0.1245055194388817,0.3270591361988771,0.0563579722458226,0.069,0.927,0.217,0.0289999999999999,0.695,0.227644939403865,0.1670053574727508,-0.013,0.0192937542368041,0.0059664527749634,0
176,0.1313024691966972,0.3298401172729322,0.0523930897762673,0.063,0.93,0.231,0.027,0.725,0.2374713396659024,0.167929059671162,0.026,0.021612977719066,0.0055724417426545,0
177,0.1291716402450453,0.3262078382197273,0.0577740016992353,0.065,0.929,0.1989999999999999,0.026,0.655,0.2145430723878152,0.1790134860520968,0.021,0.0193012035627642,0.0055161544523246,0
178,0.1339166806420108,0.320552829742395,0.0577740016992353,0.071,0.931,0.2019999999999999,0.025,0.598,0.1958729118899443,0.2185479401440976,0.02,0.0200262712895528,0.0057975909039738,0
179,0.2140299302548116,0.3279115424285247,0.0385160011328235,0.068,0.948,0.057,0.016,0.259,0.0848345889289223,0.1756881581378163,-0.0069999999999999,0.0117302052785923,0.0059664527749634,0
180,0.2302775010111573,0.366066026390358,0.0407816482582837,0.079,0.95,0.057,0.016,0.228,0.0753357353422862,0.1973027895806392,0.037,0.0088448330233586,0.0069796240009005,0
181,0.2157365664059032,0.3234300116241802,0.0396488246955536,0.079,0.954,0.098,0.017,0.273,0.0894202423845398,0.3013116571217439,-0.009,0.0149383816587662,0.0082179443881571,0
182,0.2194359222247432,0.3342291116590009,0.0359671481166808,0.074,0.957,0.102,0.016,0.31,0.1015394693743858,0.3024200997598374,0.086,0.0162718110056341,0.0075987841945288,0
183,0.2170683345006856,0.3278665515709106,0.0373831775700934,0.075,0.957,0.07,0.0139999999999999,0.282,0.092368162463151,0.2126362460742656,-0.045,0.0125843946553569,0.0071484858718901,0
184,0.2226814903964723,0.3176706762731183,0.0487114131973945,0.081,0.958,0.078,0.018,0.284,0.0930232558139534,0.2442268612599298,0.033,0.0112658639604093,0.0074299223235393,0
185,0.2079531217630636,0.3264014251978191,0.0529595015576324,0.093,0.955,0.089,0.02,0.265,0.0867998689813298,0.2684278588583041,0.013,0.0119884485785444,0.0086682427107959,0
186,0.2054770196016533,0.3397173635085569,0.0498442367601246,0.108,0.954,0.09,0.018,0.237,0.0776285620700949,0.275817476445594,-0.001,0.0128724352591496,0.0103568614206912,0
187,0.1969339738973453,0.3345334439791937,0.0450297366185216,0.123,0.952,0.087,0.016,0.214,0.0700949885358663,0.263070386107519,0.039,0.0133044961648386,0.0115388945176179,0
188,0.185135495072458,0.3344456042196654,0.043613707165109,0.126,0.949,0.096,0.018,0.193,0.0632165083524402,0.2817291705154258,-0.011,0.0134361009234681,0.0112011707756388,0
189,0.168049403663842,0.3293503653598003,0.0399320305862361,0.109,0.945,0.094,0.018,0.134,0.0438912545037667,0.2708294845741733,0.0139999999999999,0.0132622833177311,0.0095125520657435,0
190,0.1765233947261983,0.3282487273583646,0.0416312659303313,0.111,0.947,0.093,0.018,0.091,0.0298067474615132,0.2941067799741363,-0.013,0.012939479192791,0.0091748283237644,0
191,0.1829257465300042,0.3217002654520996,0.044180118946474,0.106,0.949,0.076,0.019,0.186,0.0609236816246315,0.223351191575836,0.021,0.0102577218471348,0.0084430935494765,0
192,0.1862305043948347,0.3331991949704202,0.0455961483998867,0.098,0.95,0.081,0.019,0.201,0.0658368817556501,0.2375762054313689,-0.001,0.0112013031354212,0.0079927952268377,0
193,0.1938561098560704,0.3331470231359646,0.0130274709713962,0.132,0.948,0.02,0.022,0.294,0.0907304290861447,0.0511731017919822,-0.03,0.0021603045284452,0.0108634470336598,0
194,0.1797196381536761,0.3246067504382714,0.0045312942509204,0.128,0.943,0.018,0.024,0.255,0.0779561087454962,0.0439682246443746,0.052,0.0018548821640788,0.0099628503883823,0
195,0.1869111858655013,0.3316214584930673,0.0201076182384593,0.121,0.944,0.0139999999999999,0.026,0.195,0.0583033082214215,0.038980232772954,0.016,0.0013930239545491,0.0092311156140943,0
196,0.1528771123321725,0.3483050966702407,0.0325686774284905,0.131,0.934,0.018,0.034,0.196,0.0596134949230265,0.0404581562904119,-0.045,0.0012986658257205,0.0101879995497016,0
197,0.1482701812191103,0.3382352956142858,0.0419144718210138,0.135,0.932,0.025,0.044,0.14,0.0425810678021618,0.0596711620173655,-0.025,0.0014650341054973,0.0103005741303613,0
198,0.1472442265386853,0.515310974612411,0.0450297366185216,0.13,0.936,0.015,0.032,0.115,0.0366852276449393,0.0386107518935895,0.059,0.0012018245882385,0.0095688393560734,0
199,0.14537975120599,0.3323863570170776,0.0101954120645709,0.126,0.936,0.013,0.02,0.09,0.029479200786112,0.0332532791428043,-0.012,0.0015842233208598,0.0089496791624451,0
200,0.1773816452761692,0.3315781891123346,-0.102803738317757,0.106,0.947,0.0139999999999999,-0.003,0.163,0.0533901080904028,0.0411971180491409,-0.025,-0.0114520971094132,0.0081616570978273,0
201,0.3030216338328285,0.3282836402501134,-0.2843387142452563,0.102,0.968,0.016,-0.012,0.25,0.0818866688503111,0.0718640310363938,0.024,-0.0031113351426918,0.0083305189688168,0
202,0.1237459183774132,0.603314455418326,0.0453129425092041,0.073,0.918,0.0279999999999999,0.031,0.149,0.0488044546347854,0.0605948642157768,0.057,0.0027190039754569,0.0069233367105707,0
203,0.1255216091704564,0.3313108285321994,0.0447465307278391,0.079,0.919,0.042,0.0289999999999999,0.127,0.0419259744513593,0.0944023646776279,-0.053,0.003692382567584,0.0074299223235393,0
